id_timestamp,id_index,sensor_index,sensor_id,timestamp_since_poweron,real_time_clock,temperature,pressure,relative_humidity,resistance_gassensor,heater_profile_step_index,scanning_enabled,scanning_cycle_index,label_tag,error_code
2026_02_19_08_29,153,3,1724221471,26093,1771489815,29.395481,996.188721,36.289906,52341.035156,9,1,2,0,0
2026_02_19_08_29,154,0,1724206365,26220,1771489815,28.782745,996.195007,38.526478,72913.703125,9,1,2,0,0
2026_02_19_08_29,155,1,1724192798,26225,1771489815,29.251944,996.389526,37.078983,49863.652344,9,1,2,0,0
2026_02_19_08_29,156,2,1724204062,26229,1771489815,29.392679,996.360107,37.11124,57373.375,9,1,2,0,0
2026_02_19_08_29,157,4,1724209694,26238,1771489815,29.615377,996.203796,35.527748,67015.703125,9,1,2,0,0
2026_02_19_08_29,158,5,1724219422,26242,1771489815,29.551193,996.015442,36.206799,43971.144531,9,1,2,0,0
2026_02_19_08_29,159,7,1724199965,26251,1771489815,29.602924,996.459717,36.282982,51769.464844,9,1,2,0,0
2026_02_19_08_29,160,6,1724206621,26666,1771489816,29.81109,996.582947,35.221771,48201.84375,0,1,3,0,0
2026_02_19_08_29,161,3,1724221471,26793,1771489816,29.517796,996.216553,35.632988,57257.882812,0,1,3,0,0
2026_02_19_08_29,162,0,1724206365,26920,1771489816,28.889975,996.212463,38.168674,79207.921875,0,1,3,0,0
2026_02_19_08_29,163,1,1724192798,26925,1771489816,29.363714,996.390381,36.621101,54689.167969,0,1,3,0,0
2026_02_19_08_29,164,2,1724204062,26929,1771489816,29.504847,996.353638,36.614204,62961.140625,0,1,3,0,0
2026_02_19_08_29,165,4,1724209694,26938,1771489816,29.727701,996.217346,35.130447,73924.34375,0,1,3,0,0
2026_02_19_08_29,166,5,1724219422,26942,1771489816,29.675442,996.022583,35.804192,48920.3125,0,1,3,0,0
2026_02_19_08_29,167,6,1724206621,26947,1771489816,29.3986,996.602661,35.012856,1799648.5,1,1,3,0,0
2026_02_19_08_29,168,7,1724199965,26951,1771489816,29.73645,996.480835,35.872501,56762.75,0,1,3,0,0
2026_02_19_08_29,169,3,1724221471,27073,1771489816,29.085949,996.245056,35.595119,2490726.75,1,1,3,0,0
2026_02_19_08_29,170,0,1724206365,27200,1771489816,28.451084,996.244507,37.807259,4258903.0,1,1,3,0,0
2026_02_19_08_29,171,1,1724192798,27204,1771489816,28.909176,996.4245,36.441269,2891634.25,1,1,3,0,0
2026_02_19_08_29,172,2,1724204062,27209,1771489816,29.071136,996.405273,36.350437,3383027.0,1,1,3,0,0
2026_02_19_08_29,173,4,1724209694,27218,1771489816,29.298386,996.229736,34.840801,3568721.5,1,1,3,0,0
2026_02_19_08_29,174,5,1724219422,27222,1771489816,29.243057,996.060303,35.524502,1984015.5,1,1,3,0,0
2026_02_19_08_29,175,7,1724199965,27231,1771489816,29.318233,996.481934,35.641968,2504433.0,1,1,3,0,0
2026_02_19_08_29,176,6,1724206621,28206,1771489817,28.505291,996.549988,34.366241,1033299.6875,2,1,3,0,0
2026_02_19_08_29,177,3,1724221471,28333,1771489818,28.212286,996.20459,34.785622,1407076.625,2,1,3,0,0
2026_02_19_08_29,178,1,1724192798,28464,1771489818,28.007563,996.391052,35.624371,1958403.0,2,1,3,0,0
2026_02_19_08_29,179,0,1724206365,28600,1771489818,27.658091,996.184875,36.938328,3074498.0,2,1,3,0,0
2026_02_19_08_29,180,2,1724204062,28609,1771489818,28.163843,996.386536,35.598351,1997074.625,2,1,3,0,0
2026_02_19_08_29,181,4,1724209694,28618,1771489818,28.409809,996.161072,34.204758,2176986.5,2,1,3,0,0
2026_02_19_08_29,182,5,1724219422,28622,1771489818,28.408117,996.024536,34.845352,1157716.25,2,1,3,0,0
2026_02_19_08_29,183,7,1724199965,28631,1771489818,28.491882,996.442322,34.892166,1601251.0,2,1,3,0,0
2026_02_19_08_29,184,6,1724206621,32406,1771489822,28.464804,996.543396,33.606365,477278.03125,3,1,3,0,0
2026_02_19_08_29,185,3,1724221471,32533,1771489822,28.082485,996.185303,33.804707,609342.4375,3,1,3,0,0
2026_02_19_08_29,186,0,1724206365,32660,1771489822,27.640635,996.158081,35.774227,1923908.0,3,1,3,0,0
2026_02_19_08_29,187,1,1724192798,32665,1771489822,27.910696,996.384949,34.57972,1121577.25,3,1,3,0,0
2026_02_19_08_29,188,4,1724209694,32678,1771489822,28.307474,996.166748,33.523785,1201525.375,3,1,3,0,0
2026_02_19_08_29,189,2,1724204062,32809,1771489822,28.064142,996.354126,34.482529,1034866.125,3,1,3,0,0
2026_02_19_08_29,190,5,1724219422,32822,1771489822,28.328602,996.014526,34.102398,590882.875,3,1,3,0,0
2026_02_19_08_29,191,7,1724199965,32831,1771489822,28.464169,996.4245,33.680706,868901.125,3,1,3,0,0
2026_02_19_08_29,192,6,1724206621,32966,1771489822,29.127823,996.565674,33.629986,50393.699219,4,1,3,0,0
2026_02_19_08_29,193,3,1724221471,33233,1771489822,28.716513,996.172485,33.848652,61244.019531,4,1,3,0,0
