,id_timestamp,id_index,sensor_index,sensor_id,timestamp_since_poweron,real_time_clock,temperature,pressure,relative_humidity,resistance_gassensor,heater_profile_step_index,scanning_enabled,scanning_cycle_index,label_tag,error_code
164,2026_02_19_18_16,164,0,1724206365,27794,1771525018,27.159353,999.929443,31.452272,62090.710938,0,1,3,0,0
165,2026_02_19_18_16,165,2,1724204062,27803,1771525018,27.834827,1000.131775,30.416809,56424.949219,0,1,3,0,0
166,2026_02_19_18_16,166,4,1724209694,27812,1771525018,28.177683,999.97406,29.206932,62135.921875,0,1,3,0,0
167,2026_02_19_18_16,167,5,1724219422,27816,1771525018,28.050289,999.783752,29.235363,47850.46875,0,1,3,0,0
168,2026_02_19_18_16,168,7,1724199965,27825,1771525018,28.008169,1000.196472,28.841736,62317.429688,0,1,3,0,0
169,2026_02_19_18_16,169,1,1724192798,27938,1771525018,27.257467,1000.179199,30.712782,2288268.25,1,1,3,0,0
170,2026_02_19_18_16,170,3,1724221471,27947,1771525018,27.473423,1000.004578,29.852592,2774128.0,1,1,3,0,0
171,2026_02_19_18_16,171,0,1724206365,28074,1771525018,26.737926,999.942261,31.312475,2457108.5,1,1,3,0,0
172,2026_02_19_18_16,172,2,1724204062,28083,1771525018,27.396139,1000.162659,30.262598,2891634.25,1,1,3,0,0
173,2026_02_19_18_16,173,4,1724209694,28092,1771525018,27.735895,1000.005981,29.081478,2979992.75,1,1,3,0,0
174,2026_02_19_18_16,174,5,1724219422,28096,1771525018,27.647732,999.822327,29.151825,2232152.5,1,1,3,0,0
175,2026_02_19_18_16,175,7,1724199965,28105,1771525018,27.59248,1000.230347,28.717512,3165378.75,1,1,3,0,0
176,2026_02_19_18_16,176,6,1724206621,29080,1771525018,26.865479,1000.369995,28.387182,1015621.125,2,1,3,0,0
177,2026_02_19_18_16,177,3,1724221471,29207,1771525018,26.602268,999.94989,29.486254,710864.3125,2,1,3,0,0
178,2026_02_19_18_16,178,0,1724206365,29334,1771525018,25.934973,999.911804,30.840084,904593.625,2,1,3,0,0
179,2026_02_19_18_16,179,1,1724192798,29339,1771525018,26.378223,1000.191772,30.259886,780487.8125,2,1,3,0,0
180,2026_02_19_18_16,180,4,1724209694,29352,1771525018,26.862309,999.926941,28.690216,1398429.5,2,1,3,0,0
181,2026_02_19_18_16,181,2,1724204062,29483,1771525018,26.50382,1000.08905,29.745817,770359.25,2,1,3,0,0
182,2026_02_19_18_16,182,5,1724219422,29496,1771525018,26.787958,999.759338,28.723864,825307.25,2,1,3,0,0
183,2026_02_19_18_16,183,7,1724199965,29505,1771525018,26.74851,1000.202332,28.341183,1354049.625,2,1,3,0,0
184,2026_02_19_18_16,184,6,1724206621,33140,1771525018,26.771851,1000.384827,28.27515,330322.59375,3,1,3,0,0
185,2026_02_19_18_16,185,3,1724221471,33407,1771525018,26.457493,999.951172,29.106291,263510.03125,3,1,3,0,0
186,2026_02_19_18_16,186,0,1724206365,33534,1771525018,25.885101,999.926147,30.447018,424984.4375,3,1,3,0,0
187,2026_02_19_18_16,187,1,1724192798,33539,1771525018,26.229198,1000.171143,29.894323,326530.625,3,1,3,0,0
188,2026_02_19_18_16,188,4,1724209694,33552,1771525018,26.737513,999.921997,28.42289,634252.0625,3,1,3,0,0
189,2026_02_19_18_16,189,5,1724219422,33556,1771525018,26.671169,999.778015,28.354113,292655.03125,3,1,3,0,0
190,2026_02_19_18_16,190,2,1724204062,33683,1771525018,26.389166,1000.117859,29.412909,267432.75,3,1,3,0,0
191,2026_02_19_18_16,191,7,1724199965,33705,1771525018,26.657816,1000.183594,28.217026,483360.875,3,1,3,0,0
192,2026_02_19_18_16,192,6,1724206621,33840,1771525018,27.419672,1000.383118,28.322813,38461.539062,4,1,3,0,0
193,2026_02_19_18_16,193,3,1724221471,34107,1771525018,27.091511,999.934204,29.110079,38186.15625,4,1,3,0,0
194,2026_02_19_18_16,194,0,1724206365,34234,1771525018,26.525965,999.926147,30.468817,61776.0625,4,1,3,0,0
195,2026_02_19_18_16,195,1,1724192798,34239,1771525018,26.90974,1000.143982,29.936096,41775.457031,4,1,3,0,0
196,2026_02_19_18_16,196,4,1724209694,34252,1771525018,27.383963,999.945862,28.448807,78263.53125,4,1,3,0,0
197,2026_02_19_18_16,197,5,1724219422,34256,1771525018,27.299847,999.752502,28.449446,38531.003906,4,1,3,0,0
198,2026_02_19_18_16,198,2,1724204062,34383,1771525018,27.064636,1000.092407,29.382416,32217.46875,4,1,3,0,0
199,2026_02_19_18_16,199,7,1724199965,34405,1771525018,27.282604,1000.199524,28.117992,57840.035156,4,1,3,0,0
200,2026_02_19_18_16,200,6,1724206621,34540,1771525018,27.672729,1000.352661,28.255676,32636.410156,5,1,3,0,0
201,2026_02_19_18_16,201,3,1724221471,34807,1771525018,27.338629,999.958313,29.026583,34991.796875,5,1,3,0,0
202,2026_02_19_18_16,202,0,1724206365,34934,1771525018,26.7479,999.895264,30.099779,58837.050781,5,1,3,0,0
203,2026_02_19_18_16,203,1,1724192798,34939,1771525018,27.163082,1000.152954,29.798021,38426.898438,5,1,3,0,0
204,2026_02_19_18_16,204,4,1724209694,34952,1771525018,27.626072,999.982483,28.386753,71688.601562,5,1,3,0,0
205,2026_02_19_18_16,205,5,1724219422,34957,1771525018,27.540882,999.764038,28.382006,34877.382812,5,1,3,0,0
206,2026_02_19_18_16,206,2,1724204062,35083,1771525018,27.303919,1000.094116,29.221996,29257.142578,5,1,3,0,0
207,2026_02_19_18_16,207,7,1724199965,35105,1771525018,27.509342,1000.194214,28.053146,49287.640625,5,1,3,0,0
208,2026_02_19_18_16,208,6,1724206621,35240,1771525018,27.794199,1000.362732,28.15023,29117.378906,6,1,3,0,0
209,2026_02_19_18_16,209,3,1724221471,35507,1771525018,27.463436,999.976013,28.905403,32887.976562,6,1,3,0,0
210,2026_02_19_18_16,210,0,1724206365,35634,1771525018,26.847647,999.888,30.327816,56612.117188,6,1,3,0,0
