,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,label_enc
33755,5,31,8,320,150,24.95,1104.42,44.84,88306,air,0
33756,7,34,9,320,150,26.34,1056.6,41.0,92619,air,0
33757,2,34,1,100,150,24.82,1099.23,48.66,2637476,air,0
33758,6,34,6,200,150,25.23,1101.86,46.2,248363,air,0
33759,8,32,0,320,150,25.82,1003.51,34.22,77977,air,0
33760,3,33,6,200,150,24.38,1026.64,49.72,301976,air,0
33761,4,34,1,100,150,23.87,1096.17,46.91,2355377,air,0
33762,5,31,9,320,150,24.98,1104.41,44.8,96622,air,0
33763,7,35,0,320,150,26.38,1056.61,41.03,98575,air,0
33764,1,33,2,100,150,25.44,1022.37,38.62,6753504,air,0
33765,2,34,2,100,150,24.81,1099.23,48.7,2217650,air,0
33766,6,34,7,320,150,25.24,1101.86,46.22,59576,air,0
33767,8,32,1,100,150,25.85,1003.52,34.29,5219497,air,0
33768,3,33,7,320,150,24.4,1026.64,49.8,74440,air,0
33769,4,34,2,100,150,23.86,1096.16,46.66,1969704,air,0
33770,5,32,0,320,150,25.02,1104.42,44.77,102482,air,0
33771,7,35,1,100,150,26.41,1056.6,40.94,7701058,air,0
33772,1,33,3,100,150,25.42,1022.36,38.62,6131737,air,0
33773,2,34,3,100,150,24.79,1099.23,48.67,2023715,air,0
33774,6,34,8,320,150,25.28,1101.87,46.37,70855,air,0
33775,3,33,8,320,150,24.44,1026.65,49.75,86516,air,0
33776,8,32,2,100,150,25.84,1003.52,34.26,4588071,air,0
33777,4,34,3,100,150,23.84,1096.16,46.97,1769331,air,0
33778,5,32,1,100,150,25.05,1104.42,44.67,7314286,air,0
33779,7,35,2,100,150,26.39,1056.59,40.91,6508044,air,0
33780,1,33,4,200,150,25.4,1022.37,38.56,480300,air,0
33781,6,34,9,320,150,25.31,1101.88,46.14,76923,air,0
33782,3,33,9,320,150,24.47,1026.64,49.6,96295,air,0
33783,8,32,3,100,150,25.82,1003.51,34.19,4167896,air,0
33784,4,34,4,200,150,23.82,1096.16,46.97,200509,air,0
33785,7,35,3,100,150,26.37,1056.59,40.91,5740715,air,0
33786,5,32,2,100,150,25.04,1104.43,44.69,6408762,air,0
33787,1,33,5,200,150,25.41,1022.36,38.58,449024,air,0
33788,2,34,5,200,150,24.78,1099.22,48.66,179209,air,0
33789,6,35,0,320,150,25.35,1101.88,46.23,81477,air,0
33790,3,34,0,320,150,24.51,1026.65,49.62,101507,air,0
33791,8,32,4,200,150,25.81,1003.51,34.23,343970,air,0
33792,4,34,5,200,150,23.82,1096.16,47.01,170269,air,0
33793,7,35,4,200,150,26.35,1056.59,40.9,411162,air,0
33794,5,32,3,100,150,25.02,1104.43,44.66,5814053,air,0
33795,2,34,6,200,150,24.79,1099.21,48.53,162488,air,0
33796,1,33,6,200,150,25.43,1022.37,38.55,426311,air,0
33797,3,34,1,100,150,24.54,1026.65,49.58,7378519,air,0
33798,8,32,5,200,150,25.82,1003.51,34.24,313918,air,0
33799,4,34,6,200,150,23.84,1096.16,46.9,153431,air,0
33800,7,35,5,200,150,26.36,1056.6,40.9,360310,air,0
33801,5,32,4,200,150,25.0,1104.43,44.65,467473,air,0
33802,2,34,7,320,150,24.8,1099.22,48.65,48012,air,0
33803,6,35,2,100,150,25.37,1101.89,46.06,4722975,air,0
33804,1,33,7,320,150,25.44,1022.36,38.44,84544,air,0
33805,3,34,2,100,150,24.52,1026.66,49.68,6094105,air,0
33806,4,34,7,320,150,23.86,1096.16,46.9,49574,air,0
33807,8,32,6,200,150,25.83,1003.51,34.18,298804,air,0
33808,7,35,6,200,150,26.37,1056.61,40.93,335848,air,0
33809,2,34,8,320,150,24.83,1099.22,48.48,55652,air,0
33810,5,32,5,200,150,25.01,1104.42,44.63,418728,air,0
33811,6,35,3,100,150,25.34,1101.89,46.03,4252271,air,0
33812,1,33,8,320,150,25.47,1022.37,38.51,95755,air,0
33813,3,34,3,100,150,24.5,1026.66,49.64,5342028,air,0
33814,4,34,8,320,150,23.89,1096.16,46.9,57181,air,0
33815,8,32,7,320,150,25.85,1003.51,34.2,61821,air,0
33816,7,35,7,320,150,26.39,1056.6,40.89,75029,air,0
33817,6,35,4,200,150,25.32,1101.89,46.03,304943,air,0
33818,2,34,9,320,150,24.87,1099.23,48.56,61069,air,0
33819,5,32,6,200,150,25.02,1104.42,44.63,388246,air,0
33820,1,33,9,320,150,25.5,1022.37,38.45,102175,air,0
33821,3,34,4,200,150,24.48,1026.66,49.56,379822,air,0
33822,4,34,9,320,150,23.93,1096.17,46.87,62227,air,0
33823,7,35,8,320,150,26.42,1056.6,40.88,86692,air,0
33824,8,32,8,320,150,25.88,1003.51,34.17,69984,air,0
33825,6,35,5,200,150,25.33,1101.88,46.12,269971,air,0
33826,2,35,0,320,150,24.9,1099.23,48.52,65173,air,0
33827,1,34,0,320,150,25.53,1022.36,38.47,106246,air,0
33828,5,32,7,320,150,25.04,1104.43,44.63,76304,air,0
33829,3,34,5,200,150,24.48,1026.66,49.5,325907,air,0
33830,4,35,0,320,150,23.96,1096.17,46.82,66235,air,0
33831,7,35,9,320,150,26.46,1056.6,40.8,94745,air,0
33832,8,32,9,320,150,25.91,1003.51,34.14,75361,air,0
33833,6,35,6,200,150,25.34,1101.89,46.02,247283,air,0
33834,2,35,1,100,150,24.93,1099.23,48.48,2665799,air,0
33835,1,34,1,100,150,25.56,1022.36,38.38,7901616,air,0
33836,5,32,8,320,150,25.08,1104.43,44.59,88124,air,0
33837,3,34,6,200,150,24.5,1026.66,49.51,293915,air,0
33838,4,35,1,100,150,23.99,1096.18,46.68,2351320,air,0
33839,7,36,0,320,150,26.49,1056.61,40.8,98746,air,0
33840,8,33,0,320,150,25.94,1003.51,34.11,78407,air,0
33841,6,35,7,320,150,25.36,1101.89,45.87,59953,air,0
33842,2,35,2,100,150,24.92,1099.22,48.52,2221258,air,0
33843,1,34,2,100,150,25.55,1022.37,38.37,6850931,air,0
33844,5,32,9,320,150,25.11,1104.44,44.58,97394,air,0
33845,3,34,7,320,150,24.52,1026.66,49.46,74570,air,0
33846,4,35,2,100,150,23.98,1096.18,46.66,1998536,air,0
33847,7,36,1,100,150,26.52,1056.61,40.77,7717381,air,0
33848,8,33,1,100,150,25.97,1003.52,34.12,5264782,air,0
33849,6,35,8,320,150,25.39,1101.89,45.97,70330,air,0
33850,2,35,3,100,150,24.9,1099.21,48.47,2020720,air,0
33851,1,34,3,100,150,25.53,1022.37,38.33,6173324,air,0
33852,5,33,0,320,150,25.15,1104.44,44.55,102915,air,0
33853,3,34,8,320,150,24.55,1026.66,49.5,87045,air,0
33854,7,36,2,100,150,26.5,1056.59,40.7,6566734,air,0
33855,6,35,9,320,150,25.43,1101.9,45.77,77062,air,0
33856,8,33,2,100,150,25.96,1003.51,33.96,4611315,air,0
33857,1,34,4,200,150,25.51,1022.37,38.32,479625,air,0
33858,5,33,1,100,150,25.18,1104.45,44.49,7448966,air,0
33859,3,34,9,320,150,24.59,1026.66,49.41,96186,air,0
33860,4,35,4,200,150,23.94,1096.19,46.64,198874,air,0
33861,7,36,3,100,150,26.48,1056.59,40.69,5876614,air,0
33862,6,36,0,320,150,25.46,1101.9,45.92,81090,air,0
33863,2,35,5,200,150,24.88,1099.23,48.43,178833,air,0
33864,8,33,3,100,150,25.94,1003.51,34.03,4222681,air,0
33865,1,34,5,200,150,25.52,1022.37,38.34,449912,air,0
33866,3,35,0,320,150,24.62,1026.67,49.44,101266,air,0
33867,4,35,5,200,150,23.94,1096.2,46.73,169593,air,0
33868,5,33,2,100,150,25.17,1104.45,44.46,6500298,air,0
33869,7,36,4,200,150,26.46,1056.6,40.69,410915,air,0
33870,6,36,1,100,150,25.49,1101.9,45.88,5605200,air,0
33871,2,35,6,200,150,24.9,1099.22,48.48,162488,air,0
33872,8,33,4,200,150,25.93,1003.51,34.01,343970,air,0
33873,1,34,6,200,150,25.54,1022.36,38.44,425514,air,0
33874,3,35,1,100,150,24.65,1026.67,49.45,7388501,air,0
33875,7,36,5,200,150,26.46,1056.6,40.77,362992,air,0
33876,4,35,6,200,150,23.96,1096.2,46.71,153293,air,0
33877,5,33,3,100,150,25.15,1104.44,44.42,5895646,air,0
33878,6,36,2,100,150,25.48,1101.9,45.84,4772502,air,0
33879,2,35,7,320,150,24.91,1099.23,48.38,48147,air,0
33880,8,33,5,200,150,25.94,1003.51,34.02,316245,air,0
33881,1,34,7,320,150,25.55,1022.36,38.3,84211,air,0
33882,7,36,6,200,150,26.48,1056.6,40.63,334859,air,0
33883,3,35,2,100,150,24.64,1026.67,49.25,6077152,air,0
33884,4,35,7,320,150,23.97,1096.2,46.69,49835,air,0
33885,5,33,4,200,150,25.13,1104.44,44.4,465560,air,0
33886,6,36,3,100,150,25.46,1101.9,45.76,4248963,air,0
33887,2,35,8,320,150,24.94,1099.23,48.36,55871,air,0
33888,8,33,6,200,150,25.95,1003.51,34.0,296726,air,0
33889,1,34,8,320,150,25.58,1022.36,38.27,95970,air,0
33890,7,36,7,320,150,26.49,1056.61,40.66,74570,air,0
33891,4,35,8,320,150,24.01,1096.19,46.61,57181,air,0
33892,3,35,3,100,150,24.61,1026.67,49.27,5368283,air,0
33893,5,33,5,200,150,25.14,1104.44,44.41,418728,air,0
33894,6,36,4,200,150,25.43,1101.9,45.82,307139,air,0
33895,2,35,9,320,150,24.98,1099.24,48.36,61288,air,0
33896,8,33,7,320,150,25.96,1003.52,33.97,62317,air,0
33897,7,36,8,320,150,26.52,1056.61,40.64,86253,air,0
33898,1,34,9,320,150,25.61,1022.36,38.24,101931,air,0
33899,4,35,9,320,150,24.04,1096.19,46.63,62454,air,0
33900,3,35,4,200,150,24.59,1026.66,49.27,383449,air,0
33901,5,33,6,200,150,25.15,1104.45,44.42,394757,air,0
33902,6,36,5,200,150,25.44,1101.9,45.85,270613,air,0
33903,2,36,0,320,150,25.01,1099.25,48.35,65574,air,0
33904,8,33,8,320,150,25.99,1003.53,33.95,70330,air,0
33905,7,36,9,320,150,26.56,1056.62,40.64,94430,air,0
33906,1,35,0,320,150,25.64,1022.36,38.25,106578,air,0
33907,4,36,0,320,150,24.07,1096.2,46.59,67068,air,0
33908,3,35,5,200,150,24.6,1026.66,49.19,326531,air,0
33909,6,36,6,200,150,25.45,1101.91,45.79,247104,air,0
33910,5,33,7,320,150,25.17,1104.45,44.48,76032,air,0
33911,2,36,1,100,150,25.04,1099.25,48.19,2673629,air,0
33912,7,37,0,320,150,26.59,1056.62,40.59,99553,air,0
33913,8,33,9,320,150,26.03,1003.53,33.94,75628,air,0
33914,1,35,1,100,150,25.67,1022.36,38.11,7913065,air,0
33915,4,36,1,100,150,24.1,1096.2,46.55,2392523,air,0
33916,3,35,6,200,150,24.61,1026.66,49.31,295697,air,0
33917,6,36,7,320,150,25.47,1101.91,45.58,59576,air,0
33918,5,33,8,320,150,25.2,1104.45,44.46,87852,air,0
33919,2,36,2,100,150,25.02,1099.25,48.17,2248696,air,0
33920,7,37,1,100,150,26.62,1056.62,40.59,7711932,air,0
33921,8,34,0,320,150,26.06,1003.53,33.97,78407,air,0
33922,1,35,2,100,150,25.66,1022.35,38.12,6911622,air,0
33923,4,36,2,100,150,24.09,1096.2,46.52,2026720,air,0
33924,3,35,7,320,150,24.63,1026.67,49.22,74505,air,0
33925,6,36,8,320,150,25.5,1101.91,45.75,70041,air,0
33926,5,33,9,320,150,25.23,1104.45,44.26,97561,air,0
33927,7,37,2,100,150,26.61,1056.62,40.53,6562788,air,0
33928,4,36,3,100,150,24.07,1096.2,46.52,1803214,air,0
33929,8,34,1,100,150,26.08,1003.52,33.87,5316029,air,0
33930,1,35,3,100,150,25.64,1022.36,38.07,6215478,air,0
33931,3,35,8,320,150,24.66,1026.67,49.12,86692,air,0
33932,6,36,9,320,150,25.53,1101.91,45.87,76992,air,0
33933,2,36,4,200,150,24.98,1099.24,48.19,208088,air,0
33934,5,34,0,320,150,25.26,1104.45,44.21,103163,air,0
33935,7,37,3,100,150,26.58,1056.61,40.5,5789400,air,0
33936,4,36,4,200,150,24.05,1096.19,46.6,200156,air,0
33937,1,35,4,200,150,25.62,1022.37,38.05,483019,air,0
33938,8,34,2,100,150,26.07,1003.52,33.83,4658516,air,0
33939,3,35,9,320,150,24.7,1026.67,49.08,96567,air,0
33940,6,37,0,320,150,25.57,1101.91,45.71,81013,air,0
33941,2,36,5,200,150,24.99,1099.24,48.17,181111,air,0
33942,5,34,1,100,150,25.3,1104.46,44.26,7388501,air,0
33943,7,37,4,200,150,26.56,1056.61,40.23,409436,air,0
33944,4,36,5,200,150,24.05,1096.2,46.45,170269,air,0
33945,1,35,5,200,150,25.63,1022.36,38.11,450803,air,0
33946,3,36,0,320,150,24.73,1026.66,49.18,101931,air,0
33947,8,34,3,100,150,26.05,1003.52,33.82,4222681,air,0
33948,2,36,6,200,150,25.0,1099.23,48.28,162488,air,0
33949,5,34,2,100,150,25.29,1104.46,44.13,6699653,air,0
33950,7,37,5,200,150,26.57,1056.61,40.49,375642,air,0
33951,4,36,6,200,150,24.07,1096.19,46.7,153156,air,0
33952,1,35,6,200,150,25.64,1022.36,38.1,425780,air,0
33953,3,36,1,100,150,24.76,1026.67,49.1,7484696,air,0
33954,8,34,4,200,150,26.04,1003.52,33.87,346063,air,0
33955,6,37,2,100,150,25.58,1101.9,45.64,4735260,air,0
33956,2,36,7,320,150,25.01,1099.24,48.05,48284,air,0
33957,7,37,6,200,150,26.58,1056.62,40.48,335188,air,0
33958,5,34,3,100,150,25.27,1104.46,44.25,5814053,air,0
33959,4,36,7,320,150,24.08,1096.2,46.43,49545,air,0
33960,1,35,7,320,150,25.66,1022.36,38.08,84965,air,0
33961,6,37,3,100,150,25.56,1101.89,45.55,4329810,air,0
33962,2,36,8,320,150,25.05,1099.23,48.18,56054,air,0
33963,7,37,7,320,150,26.6,1056.62,40.48,74832,air,0
33964,5,34,4,200,150,25.25,1104.45,44.25,466834,air,0
33965,4,36,8,320,150,24.11,1096.2,46.42,56952,air,0
33966,3,36,3,100,150,24.72,1026.67,49.05,5384161,air,0
33967,1,35,8,320,150,25.69,1022.36,38.05,96078,air,0
33968,6,37,4,200,150,25.54,1101.9,45.57,305216,air,0
33969,8,34,6,200,150,26.06,1003.52,33.75,296984,air,0
33970,2,36,9,320,150,25.08,1099.23,47.96,61465,air,0
33971,7,37,8,320,150,26.63,1056.62,40.47,86428,air,0
33972,5,34,5,200,150,25.25,1104.46,44.27,417703,air,0
33973,4,36,9,320,150,24.15,1096.2,46.41,62592,air,0
33974,3,36,4,200,150,24.7,1026.66,49.05,384312,air,0
33975,6,37,5,200,150,25.54,1101.9,45.61,271258,air,0
33976,1,35,9,320,150,25.72,1022.36,38.03,102420,air,0
33977,8,34,7,320,150,26.07,1003.52,33.79,62136,air,0
33978,2,37,0,320,150,25.11,1099.24,47.93,65675,air,0
33979,7,37,9,320,150,26.67,1056.62,40.5,94482,air,0
33980,5,34,6,200,150,25.26,1104.46,44.1,388467,air,0
33981,4,37,0,320,150,24.18,1096.21,46.29,66858,air,0
33982,6,37,6,200,150,25.55,1101.89,45.58,246391,air,0
33983,3,36,5,200,150,24.71,1026.67,49.02,325286,air,0
33984,1,36,0,320,150,25.75,1022.37,38.0,107248,air,0
33985,8,34,8,320,150,26.1,1003.53,33.8,70796,air,0
33986,2,37,1,100,150,25.14,1099.24,48.18,2694737,air,0
33987,7,38,0,320,150,26.7,1056.63,40.35,98918,air,0
33988,4,37,1,100,150,24.21,1096.21,46.33,2377939,air,0
33989,5,34,7,320,150,25.28,1104.46,44.16,76441,air,0
33990,6,37,7,320,150,25.57,1101.89,45.56,59701,air,0
33991,3,36,6,200,150,24.72,1026.67,49.02,300117,air,0
33992,1,36,1,100,150,25.78,1022.36,37.94,7976631,air,0
33993,2,37,2,100,150,25.13,1099.25,47.99,2261734,air,0
33994,8,34,9,320,150,26.14,1003.53,33.74,75494,air,0
33995,7,38,1,100,150,26.73,1056.64,40.36,7766770,air,0
33996,4,37,2,100,150,24.2,1096.21,46.32,2000000,air,0
33997,5,34,8,320,150,25.31,1104.46,44.15,88398,air,0
33998,6,37,8,320,150,25.6,1101.9,45.55,70679,air,0
33999,3,36,7,320,150,24.74,1026.68,48.98,74898,air,0
34000,1,36,2,100,150,25.76,1022.36,37.93,6889824,air,0
34001,2,37,3,100,150,25.11,1099.25,47.75,2055709,air,0
34002,7,38,2,100,150,26.72,1056.64,40.33,6515809,air,0
34003,8,35,0,320,150,26.17,1003.53,33.72,79061,air,0
34004,4,37,3,100,150,24.17,1096.2,46.24,1807989,air,0
34005,6,37,9,320,150,25.63,1101.9,45.48,76992,air,0
34006,5,34,9,320,150,25.35,1104.46,44.11,97953,air,0
34007,3,36,8,320,150,24.77,1026.67,48.96,86957,air,0
34008,1,36,3,100,150,25.74,1022.34,37.88,6488713,air,0
34009,7,38,3,100,150,26.69,1056.64,40.31,5783269,air,0
34010,8,35,1,100,150,26.2,1003.54,33.6,5310859,air,0
34011,6,38,0,320,150,25.67,1101.9,45.46,81399,air,0
34012,5,35,0,320,150,25.38,1104.47,44.04,103665,air,0
34013,3,36,9,320,150,24.81,1026.67,48.91,96458,air,0
34014,1,36,4,200,150,25.73,1022.35,37.86,482336,air,0
34015,2,37,5,200,150,25.09,1099.24,47.91,181689,air,0
34016,7,38,4,200,150,26.67,1056.63,40.3,412404,air,0
34017,8,35,2,100,150,26.19,1003.53,33.71,4702641,air,0
34018,4,37,5,200,150,24.16,1096.19,46.22,169930,air,0
34019,6,38,1,100,150,25.7,1101.9,45.37,5645762,air,0
34020,3,37,0,320,150,24.84,1026.68,48.84,101870,air,0
34021,5,35,1,100,150,25.41,1104.47,43.97,7398510,air,0
34022,1,36,5,200,150,25.74,1022.36,37.91,451997,air,0
34023,2,37,6,200,150,25.11,1099.24,47.91,164366,air,0
34024,7,38,5,200,150,26.68,1056.63,40.3,366894,air,0
34025,8,35,3,100,150,26.17,1003.53,33.64,4282279,air,0
34026,4,37,6,200,150,24.17,1096.2,46.26,153985,air,0
34027,6,38,2,100,150,25.68,1101.9,45.38,4801876,air,0
34028,3,37,1,100,150,24.87,1026.67,49.07,7541542,air,0
34029,5,35,2,100,150,25.4,1104.46,43.95,6523592,air,0
34030,1,36,6,200,150,25.75,1022.36,37.82,432798,air,0
34031,7,38,6,200,150,26.69,1056.63,40.31,336510,air,0
34032,2,37,7,320,150,25.12,1099.24,47.88,48147,air,0
34033,8,35,4,200,150,26.15,1003.52,33.59,351769,air,0
34034,4,37,7,320,150,24.19,1096.19,46.16,49689,air,0
34035,6,38,3,100,150,25.66,1101.9,45.37,4292376,air,0
34036,3,37,2,100,150,24.85,1026.68,48.81,6201363,air,0
34037,1,36,7,320,150,25.77,1022.36,37.82,84628,air,0
34038,5,35,3,100,150,25.38,1104.46,43.94,5882945,air,0
34039,2,37,8,320,150,25.15,1099.24,47.83,56388,air,0
34040,7,38,7,320,150,26.7,1056.63,40.28,74963,air,0
34041,8,35,5,200,150,26.16,1003.53,33.63,318309,air,0
34042,4,37,8,320,150,24.22,1096.2,46.14,56914,air,0
34043,6,38,4,200,150,25.64,1101.9,45.48,305216,air,0
34044,3,37,3,100,150,24.83,1026.68,48.72,5443190,air,0
34045,7,38,8,320,150,26.73,1056.63,40.26,86253,air,0
34046,1,36,8,320,150,25.8,1022.36,37.79,96458,air,0
34047,2,37,9,320,150,25.19,1099.25,47.8,62000,air,0
34048,5,35,4,200,150,25.36,1104.46,43.88,471021,air,0
34049,8,35,6,200,150,26.17,1003.53,33.66,300381,air,0
34050,4,37,9,320,150,24.25,1096.2,46.09,63148,air,0
34051,6,38,5,200,150,25.65,1101.9,45.38,270613,air,0
34052,3,37,4,200,150,24.81,1026.67,48.75,383019,air,0
34053,7,38,9,320,150,26.77,1056.63,40.27,94587,air,0
34054,2,38,0,320,150,25.22,1099.24,47.78,65827,air,0
34055,1,36,9,320,150,25.83,1022.36,37.83,102544,air,0
34056,5,35,5,200,150,25.37,1104.46,43.91,416684,air,0
34057,4,38,0,320,150,24.29,1096.21,46.1,66390,air,0
34058,6,38,6,200,150,25.66,1101.89,45.35,247104,air,0
34059,8,35,7,320,150,26.19,1003.53,33.61,62363,air,0
34060,3,37,5,200,150,24.81,1026.67,48.73,332252,air,0
34061,7,39,0,320,150,26.8,1056.64,40.24,99437,air,0
34062,2,38,1,100,150,25.25,1099.24,47.77,2697399,air,0
34063,1,37,0,320,150,25.86,1022.37,37.72,107046,air,0
34064,5,35,6,200,150,25.39,1104.46,43.92,391812,air,0
34065,4,38,1,100,150,24.31,1096.2,46.02,2388338,air,0
34066,6,38,7,320,150,25.68,1101.89,45.27,59827,air,0
34067,8,35,8,320,150,26.22,1003.54,33.59,71508,air,0
34068,3,37,6,200,150,24.83,1026.66,48.73,295954,air,0
34069,7,39,1,100,150,26.83,1056.64,40.12,7788923,air,0
34070,2,38,2,100,150,25.24,1099.23,47.74,2297896,air,0
34071,1,37,1,100,150,25.89,1022.37,37.65,8118930,air,0
34072,5,35,7,320,150,25.4,1104.46,43.89,76441,air,0
34073,6,38,8,320,150,25.71,1101.9,45.3,70796,air,0
34074,4,38,2,100,150,24.3,1096.2,46.0,2002934,air,0
34075,8,35,9,320,150,26.25,1003.53,33.55,76100,air,0
34076,7,39,2,100,150,26.81,1056.63,40.11,6606452,air,0
34077,3,37,7,320,150,24.84,1026.66,48.7,74311,air,0
34078,2,38,3,100,150,25.22,1099.24,47.66,2079188,air,0
34079,1,37,2,100,150,25.87,1022.37,37.64,6915999,air,0
34080,5,35,8,320,150,25.43,1104.45,43.93,88489,air,0
34081,6,38,9,320,150,25.74,1101.9,45.24,77062,air,0
34082,4,38,3,100,150,24.28,1096.2,46.04,1805598,air,0
34083,8,36,0,320,150,26.28,1003.53,33.42,79355,air,0
34084,3,37,8,320,150,24.88,1026.66,48.51,86868,air,0
34085,2,38,4,200,150,25.19,1099.23,47.65,211178,air,0
34086,1,37,3,100,150,25.85,1022.37,37.62,6305176,air,0
34087,5,35,9,320,150,25.47,1104.45,43.84,97673,air,0
34088,6,39,0,320,150,25.78,1101.9,45.28,81167,air,0
34089,4,38,4,200,150,24.26,1096.2,45.91,200745,air,0
34090,8,36,1,100,150,26.3,1003.52,33.64,5389474,air,0
34091,7,39,4,200,150,26.76,1056.61,40.08,415416,air,0
34092,3,37,9,320,150,24.91,1026.66,48.69,96295,air,0
34093,2,38,5,200,150,25.2,1099.23,47.66,181496,air,0
34094,1,37,4,200,150,25.84,1022.36,37.71,481656,air,0
34095,5,36,0,320,150,25.5,1104.44,43.81,102915,air,0
34096,6,39,1,100,150,25.81,1101.89,45.29,5622512,air,0
34097,4,38,5,200,150,24.26,1096.19,45.97,170269,air,0
34098,7,39,5,200,150,26.77,1056.62,40.04,366894,air,0
34099,8,36,2,100,150,26.29,1003.52,33.33,4706694,air,0
34100,3,38,0,320,150,24.94,1026.66,48.62,102298,air,0
34101,2,38,6,200,150,25.22,1099.24,47.64,163892,air,0
34102,1,37,5,200,150,25.85,1022.37,37.63,451101,air,0
34103,6,39,2,100,150,25.79,1101.89,45.2,4789243,air,0
34104,5,36,1,100,150,25.53,1104.44,43.77,7423652,air,0
34105,4,38,6,200,150,24.28,1096.19,46.08,153846,air,0
34106,7,39,6,200,150,26.78,1056.61,40.15,335188,air,0
34107,8,36,3,100,150,26.27,1003.52,33.41,4333245,air,0
34108,3,38,1,100,150,24.97,1026.65,48.65,7583430,air,0
34109,2,38,7,320,150,25.23,1099.25,47.63,48421,air,0
34110,1,37,6,200,150,25.86,1022.36,37.56,429530,air,0
34111,6,39,3,100,150,25.77,1101.88,45.14,4302521,air,0
34112,4,38,7,320,150,24.29,1096.18,45.95,49718,air,0
34113,5,36,2,100,150,25.52,1104.44,43.73,6590507,air,0
34114,7,39,7,320,150,26.79,1056.62,40.02,74963,air,0
34115,3,38,2,100,150,24.96,1026.66,48.54,6190818,air,0
34116,2,38,8,320,150,25.26,1099.25,47.73,56350,air,0
34117,8,36,4,200,150,26.25,1003.52,33.42,353225,air,0
34118,1,37,7,320,150,25.87,1022.36,37.64,85476,air,0
34119,6,39,4,200,150,25.74,1101.88,45.15,306862,air,0
34120,4,38,8,320,150,24.32,1096.18,45.87,57489,air,0
34121,5,36,3,100,150,25.5,1104.44,43.71,6033512,air,0
34122,7,39,8,320,150,26.82,1056.61,40.03,86428,air,0
34123,3,38,3,100,150,24.93,1026.64,48.4,5486939,air,0
34124,2,38,9,320,150,25.3,1099.25,47.47,61598,air,0
34125,8,36,5,200,150,26.25,1003.51,33.42,323130,air,0
34126,1,37,8,320,150,25.9,1022.36,37.59,96078,air,0
34127,6,39,5,200,150,25.75,1101.88,45.21,272994,air,0
34128,4,38,9,320,150,24.36,1096.19,45.91,62868,air,0
34129,7,39,9,320,150,26.86,1056.62,40.04,94850,air,0
34130,5,36,4,200,150,25.48,1104.44,43.72,473964,air,0
34131,3,38,4,200,150,24.91,1026.65,48.48,386707,air,0
34132,2,39,0,320,150,25.33,1099.25,47.45,66133,air,0
34133,8,36,6,200,150,26.27,1003.51,33.41,303587,air,0
34134,1,37,9,320,150,25.94,1022.36,37.45,102359,air,0
34135,6,39,6,200,150,25.76,1101.88,45.01,247104,air,0
34136,4,39,0,320,150,24.39,1096.19,45.97,66701,air,0
34137,7,40,0,320,150,26.89,1056.61,40.0,99148,air,0
34138,5,36,5,200,150,25.48,1104.44,43.74,422355,air,0
34139,2,39,1,100,150,25.36,1099.25,47.52,2743470,air,0
34140,3,38,5,200,150,24.92,1026.66,48.52,329684,air,0
34141,8,36,7,320,150,26.28,1003.51,33.4,62822,air,0
34142,1,38,0,320,150,25.96,1022.36,37.52,107926,air,0
34143,6,39,7,320,150,25.78,1101.89,45.13,59827,air,0
34144,4,39,1,100,150,24.42,1096.2,45.88,2426540,air,0
34145,7,40,1,100,150,26.92,1056.62,39.84,7766770,air,0
34146,5,36,6,200,150,25.49,1104.44,43.73,390467,air,0
34147,8,36,8,320,150,26.31,1003.52,33.45,71689,air,0
34148,1,38,1,100,150,25.99,1022.36,37.49,8035312,air,0
34149,6,39,8,320,150,25.81,1101.89,45.14,70330,air,0
34150,4,39,2,100,150,24.41,1096.2,45.84,2029732,air,0
34151,7,40,2,100,150,26.9,1056.61,39.94,6574639,air,0
34152,5,36,7,320,150,25.51,1104.44,43.67,76578,air,0
34153,2,39,3,100,150,25.32,1099.24,47.46,2088730,air,0
34154,3,38,7,320,150,24.95,1026.66,48.54,74311,air,0
34155,8,36,9,320,150,26.34,1003.52,33.36,76441,air,0
34156,6,39,9,320,150,25.85,1101.9,45.11,77412,air,0
34157,1,38,2,100,150,25.98,1022.37,37.46,7018205,air,0
34158,4,39,3,100,150,24.38,1096.19,45.8,1840899,air,0
34159,7,40,3,100,150,26.87,1056.61,39.93,5882945,air,0
34160,5,36,8,320,150,25.54,1104.44,43.71,88581,air,0
34161,2,39,4,200,150,25.3,1099.24,47.42,211178,air,0
34162,3,38,8,320,150,24.98,1026.66,48.48,87581,air,0
34163,6,40,0,320,150,25.88,1101.9,45.13,81477,air,0
34164,8,37,0,320,150,26.37,1003.52,33.26,79875,air,0
34165,1,38,3,100,150,25.96,1022.37,37.47,6390016,air,0
34166,4,39,4,200,150,24.36,1096.19,45.77,200509,air,0
34167,7,40,4,200,150,26.84,1056.61,39.94,412903,air,0
34168,2,39,5,200,150,25.3,1099.24,47.42,183250,air,0
34169,5,36,9,320,150,25.57,1104.45,43.73,98405,air,0
34170,3,38,9,320,150,25.02,1026.66,48.46,96841,air,0
34171,6,40,1,100,150,25.91,1101.9,44.83,5610959,air,0
34172,1,38,4,200,150,25.94,1022.35,37.46,484390,air,0
