,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,humidity_diff,gas_resistance_diff,pca_0,pca_1
5386,3,28,4,200,150,30.83,1035.78,0.01436849264119777,-0.18849696276581115,eucalyptus,1_3_28,2.043436799833028,0.022605734107371808,-0.32851651832386297,-2.2660631921813867
2928,3,3,4,200,150,29.55,1035.23,0.04096983311572117,0.054967053466142834,eucalyptus,1_3_3,-0.7970852765306607,0.19743837098152694,-0.099653692126248,0.26822296438389726
5583,3,30,4,200,150,30.89,1035.86,0.012609726328832626,-0.20466299590943776,eucalyptus,1_3_30,-0.7970852765305166,0.005546684127011061,-0.2895016029048146,-2.12687066632679
5775,3,32,4,200,150,30.95,1035.93,0.011950188961695658,-0.21094406611173855,eucalyptus,1_3_32,-0.18840197445270684,-0.007072581395993771,-0.22833797878784157,-0.430227390187365
5968,3,34,4,200,150,31.01,1036.01,0.010631114227421721,-0.22095071893775872,eucalyptus,1_3_34,-0.39129640847864344,-0.02533936093469337,-0.19509353611922525,-0.43360936523048726
6068,3,35,4,200,150,31.04,1036.06,0.010411268438376116,-0.2269790486103097,eucalyptus,1_3_35,0.21738689359931052,-0.029405695855922113,-0.47770015043843145,-2.963330984345177
6168,3,36,4,200,150,31.06,1036.12,0.008872347915056577,-0.2314441313025563,eucalyptus,1_3_36,-1.4057685786084708,-0.019393295339977714,0.05389895702728881,-0.030289659595235833
6461,3,39,4,200,150,31.14,1036.28,0.008652502126010972,-0.23949438521310576,eucalyptus,1_3_39,-0.39129640847864344,-0.031149153857451758,-0.31571979846680254,-1.1313840496186536
6558,3,40,4,200,150,31.17,1036.32,0.006454044235554463,-0.24595330986226752,eucalyptus,1_3_40,-2.8260296167903154,-0.044308308821264394,0.3304093552648541,1.0857575002747297
6748,3,42,4,200,150,31.21,1036.4,0.009531885282193545,-0.2516072091203743,eucalyptus,1_3_42,2.246331233859109,-0.07108640898556992,0.39111974245615194,1.3657007765291855
6848,3,43,4,200,150,31.24,1036.47,0.007113581602691431,-0.25230926614745713,eucalyptus,1_3_43,-4.246290654972159,-0.07172928311739887,0.29164243148719643,-0.7536666025958495
6946,3,44,4,200,150,31.26,1036.53,0.006454044235554463,-0.25648416526850953,eucalyptus,1_3_44,-1.811557446660488,-0.06547114270140703,0.37056850978760153,-0.19296401643027317
3119,3,5,4,200,150,29.76,1035.25,0.03437445944435164,0.08801989830120106,eucalyptus,1_3_5,-0.3912964084787876,0.3219822309058327,0.37944787816020764,-0.0521959582864729
3218,3,6,4,200,150,29.84,1035.28,0.0328355389210321,0.0969781459667776,eucalyptus,1_3_6,0.014492459573229758,0.33879370152798105,0.29874073707454224,-0.410136353970833
3313,3,7,4,200,150,29.91,1035.3,0.029977543663438782,0.08432239795856498,eucalyptus,1_3_7,-2.420240748738442,0.3297601757014396,0.5028834551153556,-0.20146401511825038
3415,3,8,4,200,150,29.98,1035.31,0.028658468929164845,0.056361806759947335,eucalyptus,1_3_8,-0.5941908425047242,0.3358352322222828,0.6019004110811742,-0.28341712810702896
3513,3,9,4,200,150,30.04,1035.32,0.027119548405845306,0.04053276098932047,eucalyptus,1_3_9,-0.39129640847864344,0.3199672678097928,0.7970045841269793,0.7412211092331049
10840,3,12,5,200,150,30.26,1035.42,0.07191877020669409,-0.6228433043601206,grapefruit,3_3_12,1.1175878924056295,-0.29166993895628096,0.8795698457041903,-0.23053593911745404
10938,3,13,5,200,150,30.33,1035.46,0.07037739156303982,-0.6274701773672517,grapefruit,3_3_13,-0.4705633231182985,-0.23121069517354115,1.0275777990967325,-0.24277812247843847
11035,3,14,5,200,150,30.4,1035.5,0.07037739156303982,-0.6276815573523491,grapefruit,3_3_14,1.64697163091348,-0.26981326989093796,1.192254183004521,0.11854913134300685
11234,3,16,5,200,150,30.53,1035.58,0.06883601291938554,-0.6370527366916654,grapefruit,3_3_16,-8.940703139245413,-0.19173820327941427,1.5221380249412932,0.09058595981971178
11329,3,17,5,200,150,30.59,1035.61,0.06927640681757254,-0.6370527366916654,grapefruit,3_3_17,4.2938903234534855,-0.16585816727169472,1.4741032855522878,-0.5709984863460358
11429,3,18,5,200,150,30.65,1035.63,0.06861581597029211,-0.6350720279424198,grapefruit,3_3_18,0.05882041538992828,-0.2229464819946055,1.9768413293591116,1.616839937294502
11530,3,19,5,200,150,30.71,1035.67,0.06839561902119869,-0.6386263432473902,grapefruit,3_3_19,1.1175878924060056,-0.21022394328492824,-0.1437350890705402,-0.6008981960367499
11718,3,21,5,200,150,30.82,1035.74,0.06707443732663783,-0.6401764631381042,grapefruit,3_3_21,0.5882041538977789,-0.19228190151487057,0.5379897906557843,0.44987266888090816
11820,3,22,5,200,150,30.87,1035.78,0.06685424037754441,-0.6405679075549512,grapefruit,3_3_22,1.1175878924060056,-0.20500444022454783,0.5609935305385384,-0.05828142940892455
12017,3,24,5,200,150,30.98,1035.87,0.06509266478479656,-0.6409515230834611,grapefruit,3_3_24,-5.235016969690083,-0.19597904951597336,1.1220210646654942,0.040681777909251704
12800,3,32,5,200,150,31.33,1036.22,0.062890695293862,-0.6366612922748184,grapefruit,3_3_32,1.1175878924060056,-0.2229464819946055,1.2653553789837013,-0.26218666811405505
12997,3,34,5,200,150,31.42,1036.33,0.06002813495564687,-0.6366612922748184,grapefruit,3_3_34,-0.9999470616261491,-0.20087233363508,1.4797165908069383,-0.2049883365315087
13290,3,37,5,200,150,31.53,1036.45,0.06002813495564687,-0.6230625132335549,grapefruit,3_3_37,-3.1174820156579277,-0.3675702126259795,1.680539195462216,-0.07398164935409159
13484,3,39,5,200,150,31.6,1036.54,0.0589271502101796,-0.6255912441663862,grapefruit,3_3_39,0.5882041538977789,-0.3026526433124981,1.887426197948421,-0.30952130368964986
13970,3,44,5,200,150,31.77,1036.8,0.056945377668338314,-0.6228433043601206,grapefruit,3_3_44,1.64697163091348,-0.28405816365989284,-3.016926301769655,-0.8163255650408832
3620,3,10,5,200,150,30.1,1035.32,0.027522935174498834,-0.06776662894031664,eucalyptus,1_3_10,-2.6801500884049663,0.9732024703322897,1.9852044691494037,-0.24424760976116994
3718,3,11,5,200,150,30.15,1035.35,0.024663817479431145,-0.0872631704301808,eucalyptus,1_3_11,1.8001008056448775,1.0242611381808846,2.5443706814876963,0.8022331356677777
3816,3,12,5,200,150,30.21,1035.35,0.025103681740210715,-0.10135878122400704,eucalyptus,1_3_12,-2.6801500884049663,0.9848919277663093,2.202298821311095,0.10522848056931991
4110,3,15,5,200,150,30.35,1035.42,0.022904360436312384,-0.14451508161526458,eucalyptus,1_3_15,-3.2401814501610975,0.9777238642454482,2.537855322920742,1.6106164580735893
4211,3,16,5,200,150,30.4,1035.43,0.022024631914753085,-0.15934718295855055,eucalyptus,1_3_16,-6.040338258942151,0.9929422144897379,2.4800511330716515,-0.28298264707646625
4311,3,17,5,200,150,30.44,1035.45,0.023344224697092113,-0.16973988293425987,eucalyptus,1_3_17,-7.160400982454811,0.9197176886766341,2.5421968667070636,0.004728004636230157
4406,3,18,5,200,150,30.48,1035.46,0.02246449617553281,-0.1798870860601493,eucalyptus,1_3_18,-5.480306897186417,0.8805690340627006,-1.5991003345626222,-0.7753308223593139
4503,3,19,5,200,150,30.52,1035.5,0.019605378480464966,-0.19202895109082546,eucalyptus,1_3_19,-2.6801500884049663,0.8312748126192407,-0.9667100892079332,0.05199752716286685
2836,3,2,5,200,150,29.42,1035.23,0.04863641969192253,-0.07761719003934035,eucalyptus,1_3_2,11.880665317257224,0.13134097928223876,-0.6279897608022355,0.10038677315949268
4701,3,21,5,200,150,30.6,1035.54,0.020045242741244695,-0.20959220488835786,eucalyptus,1_3_21,-4.360244173673757,0.6374062638550294,-0.0401094493897502,-0.09376950951613507
5003,3,24,5,200,150,30.7,1035.66,0.01850571782851588,-0.23454082225130576,eucalyptus,1_3_24,-8.840495067723602,0.6498676665912956,-3.598378026245826,-1.1788132319572646
5099,3,25,5,200,150,30.73,1035.68,0.017625989306956576,-0.23921549143329313,eucalyptus,1_3_25,-7.160400982455209,0.5666078518489863,0.9948895938055486,0.4620994276897505
5200,3,26,5,200,150,30.77,1035.71,0.015426668003058246,-0.24513810293519836,eucalyptus,1_3_26,-2.6801500884049663,0.55999117782973,1.1696802476548263,0.306993051309089
5397,3,28,5,200,150,30.83,1035.79,0.014546939481498943,-0.2567071419829614,eucalyptus,1_3_28,-0.44002464138004466,0.5468681076915382,1.2466629038667745,-0.549359873518917
2937,3,3,5,200,150,29.56,1035.23,0.0411587272586684,0.014781686811626575,eucalyptus,1_3_3,-0.44002464138004466,0.48820026472079847,1.3747964864285172,-0.4156253770053894
5593,3,30,5,200,150,30.89,1035.86,0.0134472788295497,-0.26297754068877816,eucalyptus,1_3_30,-2.1201187266484376,0.42401852673401175,1.7808303668658187,1.821923282886521
5784,3,32,5,200,150,30.95,1035.94,0.012567550307990399,-0.27098687541415256,eucalyptus,1_3_32,-1.5600873648923066,0.436369651569957,1.7337717577318033,0.12429564265742643
5979,3,34,5,200,150,31.01,1036.02,0.014327007351109002,-0.28647363502362494,eucalyptus,1_3_34,-9.400526429479733,0.48544331721277495,1.8701307445195579,-0.1708512341131964
6079,3,35,5,200,150,31.04,1036.07,0.011687821786431097,-0.28937868107982717,eucalyptus,1_3_35,-3.2401814501610975,0.4457432730972368,2.013580353055728,-0.3228145155880432
6178,3,36,5,200,150,31.06,1036.12,0.011467889656041312,-0.2911073880639756,eucalyptus,1_3_36,-6.600369620698679,0.4117776797983875,-2.503225727474481,0.1601347929757141
6470,3,39,5,200,150,31.14,1036.28,0.007729043439414164,-0.3074226995415902,eucalyptus,1_3_39,2.360132167401406,0.4928319365342779,2.3061686741383984,0.6478080103956106
6568,3,40,5,200,150,31.16,1036.33,0.00926856835214298,-0.3074226995415902,eucalyptus,1_3_40,-7.160400982454811,0.41674018531282975,2.3394404779222397,-0.06375224742913999
6759,3,42,5,200,150,31.21,1036.41,0.007069247048244648,-0.31503310188600725,eucalyptus,1_3_42,6.280351699695119,0.4321790913577613,2.725986567842135,-0.09353419394772096
6856,3,43,5,200,150,31.24,1036.47,0.00794897556980395,-0.3177131091632079,eucalyptus,1_3_43,-2.1201187266484376,0.4528010587177769,-0.5625253361292346,-0.6941807569710363
6954,3,44,5,200,150,31.26,1036.52,0.00882870409136325,-0.3193088386870373,eucalyptus,1_3_44,-6.040338258942151,0.42082046762470454,-2.902953356042411,0.2859850391984029
3129,3,5,5,200,150,29.77,1035.26,0.0345607633469734,0.03585349975450179,eucalyptus,1_3_5,-0.44002464138004466,0.6504190560929002,-2.8737459564543943,0.7444489382175867
3229,3,6,5,200,150,29.84,1035.28,0.03126178139112598,0.027322484223260078,eucalyptus,1_3_6,4.040226252669799,0.8479267755677026,-3.0609548291885784,-2.6163263272003223
3324,3,7,5,200,150,29.92,1035.3,0.030601984999956467,0.010669614577143159,eucalyptus,1_3_7,-1.5600873648923066,0.8783634760562818,-2.8975386753319152,0.4399217925917897
3426,3,8,5,200,150,29.98,1035.31,0.030821917130346252,-0.011650140685649915,eucalyptus,1_3_8,-5.480306897186019,0.7895897662979257,-2.924340048313273,-0.1717774005512551
3523,3,9,5,200,150,30.04,1035.31,0.0319215777822955,-0.027617664959352934,eucalyptus,1_3_9,-12.200683238261183,0.7752536392562036,-2.8480116643464193,0.8966257515406658
10848,3,12,6,200,150,30.27,1035.42,0.07012866143741016,-0.6432305417381057,grapefruit,3_3_12,-7.63085602416599,-0.29962835092907375,-2.89152208298935,0.1328291853016922
10948,3,13,6,200,150,30.34,1035.45,0.07100924455974944,-0.6450199236291762,grapefruit,3_3_13,2.7892094433157193,-0.34924020852144,-2.8428630205811776,0.4359872346229133
11045,3,14,6,200,150,30.41,1035.49,0.07078909877916466,-0.6457273536791343,grapefruit,3_3_14,1.8419307644539291,-0.341587315594958,-2.86150050045736,0.2844913861988755
11242,3,16,6,200,150,30.54,1035.57,0.06880778675390116,-0.6471338910725803,grapefruit,3_3_16,-0.05262659327032388,-0.4772282453953636,-2.698748352210389,2.7269789276829117
11338,3,17,6,200,150,30.6,1035.62,0.06792720363156188,-0.6502632287053361,grapefruit,3_3_17,-5.73629866644241,-0.4276163878029973,-2.780051649336511,-0.027387281945896475
11439,3,18,6,200,150,30.66,1035.64,0.06616603738688333,-0.6492228903965742,grapefruit,3_3_18,-10.472692060752033,-0.4107272447928301,-2.7296136361235206,-0.03172321797440504
11541,3,19,6,200,150,30.72,1035.67,0.06880778675390116,-0.6485321057595563,grapefruit,3_3_19,1.841930764453256,-0.48158247757767236,-2.6760023029821665,0.4254580981712127
11729,3,21,6,200,150,30.83,1035.75,0.0670466205092226,-0.65060445967061,grapefruit,3_3_21,-0.05262659327032388,-0.47485320965955885,-2.614711714579675,0.8809375221770667
11831,3,22,6,200,150,30.88,1035.79,0.06660632894805305,-0.6536755383580751,grapefruit,3_3_22,-0.9999052721321139,-0.4327622985639077,-2.4920148319813875,1.7932825534236305
12028,3,24,6,200,150,30.99,1035.87,0.0690279325344861,-0.6526518454622534,grapefruit,3_3_24,16.998389626245935,-0.4554570844838199,0.6214243294509315,-0.16968960813845016
12810,3,32,6,200,150,31.34,1036.23,0.062423559116941266,-0.6488733367248302,grapefruit,3_3_32,-1.947183950994577,-0.4430541200857283,0.5897180919935394,-0.40716453142014064
13007,3,34,6,200,150,31.42,1036.34,0.06198326755577171,-0.6457273536791343,grapefruit,3_3_34,8.472881516487806,-0.4929298705376285,0.3672084677901542,-0.43082255336389136
13300,3,37,6,200,150,31.53,1036.45,0.06000195553050821,-0.6399763635082985,grapefruit,3_3_37,-0.05262659327032388,-0.35491390500141806,0.3434870102744775,-1.0086526170562138
13493,3,39,6,200,150,31.6,1036.53,0.05647962304115109,-0.6432305417381057,grapefruit,3_3_39,-10.472692060752033,-0.3459415477772667,0.25976437441929356,-1.9098530526506576
13980,3,44,6,200,150,31.77,1036.79,0.056919914602320654,-0.637404647209039,grapefruit,3_3_44,-0.05262659327032388,-0.3919908517659258,0.3715246467710278,-0.05509568422658779
3630,3,10,6,200,150,30.11,1035.33,0.027589567234827354,-0.1093655522684517,eucalyptus,1_3_10,-0.06666874080525478,0.48869210818224657,0.26963576667720757,-0.2373980478537086
3727,3,11,6,200,150,30.16,1035.35,0.026489128655660513,-0.130825298752973,eucalyptus,1_3_11,-2.555635064201875,0.49545688512417563,0.26145808775927754,0.24291380489063108
3826,3,12,6,200,150,30.22,1035.36,0.02604895322399368,-0.14274249403433623,eucalyptus,1_3_12,-1.3111519025035647,0.45222113684315063,-0.9039520666634757,1.2822120509593127
4121,3,15,6,200,150,30.36,1035.42,0.023848076065659998,-0.1844746649642762,eucalyptus,1_3_15,-1.3111519025037857,0.3900146010510636,0.2009163296698552,-0.08837521344328031
4220,3,16,6,200,150,30.4,1035.43,0.019006146317325483,-0.1949626763096826,eucalyptus,1_3_16,4.28902232513894,0.31707265837287174,0.1839014253876801,-0.9471544454935527
4321,3,17,6,200,150,30.45,1035.45,0.022747637486492996,-0.21055177493419652,eucalyptus,1_3_17,0.8666936304685329,0.3761909264305998,0.07643246362026086,-0.17388116258004763
4415,3,18,6,200,150,30.49,1035.46,0.02098693575982599,-0.2197425270146575,eucalyptus,1_3_18,2.1111767921668427,0.35324950897536206,0.09337773730484633,-0.22307524905639323
4514,3,19,6,200,150,30.53,1035.49,0.021867286623159492,-0.22681149063635173,eucalyptus,1_3_19,-3.1778766450511404,0.2732486686186355,0.1284877011818712,0.443226350487135
2846,3,2,6,200,150,29.44,1035.23,0.0456367599331646,-0.07603258539290429,eucalyptus,1_3_2,4.28902232513894,-0.09881406318746415,-0.10528980788554577,0.02824416865828317
4712,3,21,6,200,150,30.6,1035.54,0.01834588316982547,-0.24486318311974514,eucalyptus,1_3_21,2.422297582591365,0.262219140995925,0.021147883050387232,-0.07424719801820619
5012,3,24,6,200,150,30.71,1035.66,0.01636509372732497,-0.2701267576184285,eucalyptus,1_3_24,3.0445391634406302,0.24148362906522935,-0.023657506315837358,-0.30905491088340215
5107,3,25,6,200,150,30.74,1035.68,0.021207023475659323,-0.2757555435815816,eucalyptus,1_3_25,-5.044601387598495,0.2495719493218837,0.07072040025500248,0.20780642710036976
5209,3,26,6,200,150,30.78,1035.72,0.016805269158991797,-0.28130737348664475,eucalyptus,1_3_26,-1.9333934833528301,0.23868948206747603,0.005834730649081457,0.022811040932643654
5405,3,28,6,200,150,30.84,1035.79,0.014164216568991125,-0.293224568768008,eucalyptus,1_3_28,0.5555728400440108,0.23177764475724416,0.1202552731791987,0.15598238805905498
2947,3,3,6,200,150,29.58,1035.24,0.04145509333233041,-0.023119798594748085,eucalyptus,1_3_3,-0.377789531229777,0.5217806910503779,-0.11452882977011306,0.03433921682291943
5604,3,30,6,200,150,30.9,1035.87,0.014164216568991125,-0.30576840623667545,eucalyptus,1_3_30,-1.0000311120790424,0.3094255192211258,-0.16573751191451033,-0.15300052783719933
5793,3,32,6,200,150,30.96,1035.95,0.013503953421490958,-0.31238662723241406,eucalyptus,1_3_32,-1.3111519025035647,0.2828075925583179,0.019643541648419006,0.5948161460099137
5989,3,34,6,200,150,31.02,1036.02,0.014604392000657957,-0.3223249524486063,eucalyptus,1_3_34,-0.3777895312299981,0.1931007678936061,-0.24444218681740856,-1.0086171251560565
6088,3,35,6,200,150,31.04,1036.08,0.010862900831490442,-0.32427084134602446,eucalyptus,1_3_35,1.1778144208930552,0.17736530848520587,-0.10050213539768835,-0.3506655481412863
6188,3,36,6,200,150,31.07,1036.13,0.012403514842324116,-0.3281516254182765,eucalyptus,1_3_36,-1.3111519025035647,0.2044244162529222,0.44984374043255254,-0.5395256982648347
6478,3,39,6,200,150,31.15,1036.27,0.010422725399823612,-0.3385626807055929,eucalyptus,1_3_39,-3.8001182259001847,0.1091292975927038,0.6723357627593417,-0.17579831531877715
6575,3,40,6,200,150,31.17,1036.33,0.010422725399823612,-0.34181682259054086,eucalyptus,1_3_40,-1.6222726929280868,0.15265916661033443,0.6473205577420299,-0.5562853025771245
6769,3,42,6,200,150,31.22,1036.42,0.009102199104823431,-0.34866591176054945,eucalyptus,1_3_42,-2.8667558546266183,0.13486486204569487,0.6721620527576689,-0.126501079441167
6866,3,43,6,200,150,31.24,1036.48,0.008662023673156601,-0.35271160167156573,eucalyptus,1_3_43,-1.0000311120790424,0.15045326108579232,0.6525320632939162,0.018848364527377204
6966,3,44,6,200,150,31.26,1036.53,0.009542374536490107,-0.35715306559561627,eucalyptus,1_3_44,-1.0000311120790424,0.18692423242488826,0.20542003586063623,-1.2190779280825808
3137,3,5,6,200,150,29.78,1035.26,0.03595290043649589,-0.014918481546872633,eucalyptus,1_3_5,-1.9333934833528301,0.7150180150002653,0.5838659175337217,0.2507746490708897
3237,3,6,6,200,150,29.85,1035.29,0.03309176013066188,-0.033190048481951714,eucalyptus,1_3_6,-2.555635064201875,0.8367839999549888,0.6272824026244833,-1.6279512803995313
3334,3,7,6,200,150,29.93,1035.31,0.03221140926732837,-0.04886709688713991,eucalyptus,1_3_7,-2.2445142737773525,0.8070778055578219,0.6652289257199987,-0.37846040094837985
3438,3,8,6,200,150,29.99,1035.3,0.030230619824828026,-0.07145919679784239,eucalyptus,1_3_8,0.8666936304683118,0.7884011387833656,0.9311156531048246,-0.27621692922093305
3533,3,9,6,200,150,30.05,1035.33,0.03133105840399487,-0.08948890183606724,eucalyptus,1_3_9,0.8666936304685329,0.8000189078792872,0.6992553009934223,0.6241372571182041
10858,3,12,7,320,150,30.28,1035.42,0.07145216180882606,-0.38005098158908,grapefruit,3_3_12,-6.29478415361591,-0.7662377313881248,1.2035908067950993,-0.0446498105547501
10959,3,13,7,320,150,30.35,1035.46,0.07123197024701154,-0.3776470656449091,grapefruit,3_3_13,-1.000105893565201,-0.7699870138951826,1.315335748483165,0.07274414109536516
11056,3,14,7,320,150,30.42,1035.5,0.06925024619068056,-0.38519849725214184,grapefruit,3_3_14,7.471379322516236,-0.7674956339882126,1.5731439966134695,-0.073473901247339
11250,3,16,7,320,150,30.55,1035.58,0.0696906293143096,-0.40017071286094585,grapefruit,3_3_16,-4.176912849595928,-0.7625617247606837,1.8021646294400844,2.910973674374806
11347,3,17,7,320,150,30.62,1035.62,0.0707915871233825,-0.40338464396021795,grapefruit,3_3_17,-13.707333717688106,-0.7656515243511907,-0.22991382405803537,-0.31198126606149457
11448,3,18,7,320,150,30.67,1035.63,0.07013101243793879,-0.4046649904957003,grapefruit,3_3_18,-19.002011977738817,-0.7635265238423045,0.4961641768322209,0.038373235025240884
11548,3,19,7,320,150,30.73,1035.68,0.06616756432527664,-0.40845377105988284,grapefruit,3_3_19,12.766057582566946,-0.7607420404168673,0.9289476130929732,-0.30553103599688775
11738,3,21,7,320,150,30.84,1035.75,0.0677089052579786,-0.41650166356862917,grapefruit,3_3_21,-3.1179771975859363,-0.7600214942673025,1.1947428684441357,1.6712543986849242
11840,3,22,7,320,150,30.89,1035.8,0.06726852213434939,-0.4152735760754114,grapefruit,3_3_22,-3.1179771975851835,-0.7651019552540649,1.2712881079285514,0.2847669720073721
12039,3,24,7,320,150,31.0,1035.88,0.06748871369616391,-0.4171287720758042,grapefruit,3_3_24,7.471379322516988,-0.7627327018131228,1.3860723926292802,-0.48867985510250916
12820,3,32,7,320,150,31.35,1036.23,0.062424307774429005,-0.42313856193623167,grapefruit,3_3_32,0.058829758444790436,-0.7543792515368114,1.7588178908138756,0.09276093556123867
13016,3,34,7,320,150,31.43,1036.35,0.061323349965356246,-0.4255163483592703,grapefruit,3_3_34,3.235636714475517,-0.7486515202801008,1.923249165583652,1.1550132003519915
13311,3,37,7,320,150,31.54,1036.46,0.06022239215628333,-0.4225637124713212,grapefruit,3_3_37,-1.000105893565201,-0.7415926105436856,-3.096699071050868,-3.682415342272845
13505,3,39,7,320,150,31.61,1036.53,0.05890124278539605,-0.4319703400789468,grapefruit,3_3_39,-11.589462413667372,-0.7419712025883723,1.957159528413857,1.921579192618171
13990,3,44,7,320,150,31.78,1036.8,0.05713971029087942,-0.43021966216308316,grapefruit,3_3_44,-1.000105893565201,-0.7342405972888034,2.0955398480649126,1.6047037454552229
3639,3,10,7,320,150,30.12,1035.34,0.02763803234352223,-0.003966745693475932,eucalyptus,1_3_10,-1.0004668845461215,-0.17232218452597695,1.9032497318528259,0.09133145893878962
3739,3,11,7,320,150,30.17,1035.36,0.026757639959428255,-0.01646125965651543,eucalyptus,1_3_11,-5.6693123457602494,-0.19913702814415632,2.4014986399343257,1.887807069253935
3837,3,12,7,320,150,30.23,1035.35,0.025877247575334283,-0.021047481252360518,eucalyptus,1_3_12,3.668378576668007,-0.21543314790687437,2.302872144102224,-0.09995100517120029
4131,3,15,7,320,150,30.37,1035.43,0.023896364711122883,-0.04271443840709019,eucalyptus,1_3_15,-1.0004668845461215,-0.2691506375126443,2.373662944997533,0.5093456289241836
4231,3,16,7,320,150,30.41,1035.43,0.024776757095216855,-0.0528570438594399,eucalyptus,1_3_16,-122.39044887614,-0.279844966106928,-1.6803939031971349,-2.5583267539995815
4329,3,17,7,320,150,30.46,1035.46,0.02235567803895839,-0.066939096067195,eucalyptus,1_3_17,8.337224037882136,-0.2963342510823507,-1.0376512754661735,-1.0733844497121987
4425,3,18,7,320,150,30.5,1035.47,0.021695383750887868,-0.06902641487043219,eucalyptus,1_3_18,-15.007003268191824,-0.30976801360226375,-0.6058334061698527,-1.4144298225186116
4524,3,19,7,320,150,30.54,1035.49,0.02103508946281735,-0.07655252210463952,eucalyptus,1_3_19,17.674914960313707,-0.31656391699469033,-0.22934078989770054,0.24603040000700604
2857,3,2,7,320,150,29.46,1035.22,0.04832725336973116,-0.1315283835420133,eucalyptus,1_3_2,-57.02661241912893,-0.042883931539991295,-3.399639441614851,0.7957494292448989
4722,3,21,7,320,150,30.61,1035.54,0.019494402790652857,-0.0938978473709767,eucalyptus,1_3_21,-24.34469419062008,-0.33503753551880605,0.7640958229998905,-0.13418669128597452
5022,3,24,7,320,150,30.72,1035.66,0.017733618022464908,-0.11059639779687419,eucalyptus,1_3_24,-29.013539651837526,-0.36541715533507996,1.115140755362955,0.5063048602081098
5119,3,25,7,320,150,30.75,1035.68,0.014432146582112467,-0.11435945141397785,eucalyptus,1_3_25,143.7337424131184,-0.3721603773058599,1.1704519714374335,0.07244924516196127
5221,3,26,7,320,150,30.78,1035.73,0.015972833254276803,-0.11747573019064182,eucalyptus,1_3_26,17.674914960317025,-0.37916700638487333,1.4112833807598675,-0.09087646036048576
5417,3,28,7,320,150,30.85,1035.8,0.014212048486088858,-0.1303230304302848,eucalyptus,1_3_28,-1.0004668845461215,-0.3905286329866821,1.5189262926128217,-0.48022146059161086
2956,3,3,7,320,150,29.6,1035.23,0.04502578192937856,-0.04197946699749963,eucalyptus,1_3_3,-75.70199426398544,-0.011854574190074506,1.7858672095049823,0.4067725641259822
5613,3,30,7,320,150,30.91,1035.86,0.014652244678135922,-0.13749635138788865,eucalyptus,1_3_30,-10.338157806977696,-0.40628037805905076,1.5801326002172993,-0.8659643375105683
5802,3,32,7,320,150,30.97,1035.95,0.012231165621877456,-0.14514005404763045,eucalyptus,1_3_32,27.012605882741966,-0.4122860601267766,1.9772327427269822,-0.18200349194666696
5999,3,34,7,320,150,31.03,1036.03,0.011570871333806937,-0.1549298732233767,eucalyptus,1_3_34,64.36336957246495,-0.42231309071353523,-2.341235087710387,0.8633803406031058
6100,3,35,7,320,150,31.05,1036.09,0.01245126371790091,-0.15551785035104915,eucalyptus,1_3_35,-33.68238511305165,-0.4250700851130468,2.136985035955276,-0.4323618027426277
6198,3,36,7,320,150,31.08,1036.14,0.013111558005971429,-0.15945729710645454,eucalyptus,1_3_36,-15.007003268191824,-0.4289158288932572,2.188226140702928,-0.38763916535497017
6489,3,39,7,320,150,31.15,1036.29,0.010690478949712963,-0.16839454944707574,eucalyptus,1_3_39,-5.669312345763567,-0.440207213599537,2.476538266985901,-0.36009147995667
6587,3,40,7,320,150,31.18,1036.34,0.010030184661642443,-0.16563105694701524,eucalyptus,1_3_40,8.337224037882136,-0.4470557984136103,-0.4502916623455223,0.19554798422548444
6777,3,42,7,320,150,31.23,1036.42,0.008929694181525016,-0.17330415846314068,eucalyptus,1_3_42,3.668378576668007,-0.45341268995898093,-3.169991814329493,-0.42179710373390333
6873,3,43,7,320,150,31.25,1036.48,0.009149792277548469,-0.17656743152172275,eucalyptus,1_3_43,-10.338157806977696,-0.45792573174671647,-3.1449251685401833,-0.28587380675505986
6975,3,44,7,320,150,31.27,1036.54,0.007609105605383976,-0.17818436862282197,eucalyptus,1_3_44,41.01914226638767,-0.464054337131618,-3.2605795121558234,-2.0664338479544977
3148,3,5,7,320,150,29.79,1035.27,0.03512136760832124,0.012937596727106919,eucalyptus,1_3_5,17.674914960313707,-0.03155742588594697,-3.3415488988044717,-2.1984430923806317
3246,3,6,7,320,150,29.87,1035.28,0.03358068093615675,0.017053436620814048,eucalyptus,1_3_6,-10.338157806977696,-0.06320139982174214,-3.0279221735356683,0.5314403766628224
3344,3,7,7,320,150,29.94,1035.31,0.032039994263992254,0.022021843349646224,eucalyptus,1_3_7,3.668378576668007,-0.09121035566391376,-3.120307356253493,-0.28756482461900795
3445,3,8,7,320,150,30.0,1035.31,0.030939503783874826,0.013760764705848345,eucalyptus,1_3_8,-15.007003268191824,-0.12236263633100623,-3.110208544477052,-0.2883212848655257
3543,3,9,7,320,150,30.06,1035.33,0.03027920949580431,0.004823512365227151,eucalyptus,1_3_9,22.343760421527836,-0.1458234294376779,-3.066245394828613,-0.016221720110916788
10867,3,12,8,320,150,30.31,1035.42,0.06838453764156942,-0.3852173639074699,grapefruit,3_3_12,14.001400140014475,-0.41127036874366524,-3.066824021196249,-0.1538316837783231
