,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,temperature_diff,pressure_diff,humidity_diff,gas_resistance_diff,pca_0,pca_1
18955,3,18,9,320,150,0.021529880245798414,0.00011424252798872951,0.10158078193925564,-0.5553398081787061,lavender,5_3_18,-9.690998785830742e-14,-0.999450302333716,-1.4925618181791167,-0.4235676070440769,1.4184007284030085,0.6764620644714194
19055,3,19,9,320,150,0.022519415131747406,0.00011424252798872951,0.10180660825318684,-0.5618264142793119,lavender,5_3_19,-0.33332222259260536,4.497526360501722,-0.5074710181808834,-0.463304220508538,1.3720142387928116,1.2127597720117806
17389,3,2,9,320,150,-0.011784460914482929,7.557582620792875e-05,0.1130979239497492,-0.5350507742516566,lavender,5_3_2,0.33332222259252997,-0.999450302333716,-0.014925618181766678,-0.25808221679334664,1.3286208933381534,1.2895957696900497
19254,3,21,9,320,150,0.024828329865628305,0.00013357587887912988,0.10158078193925564,-0.5697574605012896,lavender,5_3_21,2.1509854106975155e-14,4.497526360501722,-0.014925618181766678,-0.45525629879421675,1.1975576572778297,1.2932333370787887
19347,3,22,9,320,150,0.025817864751577293,0.00014324255432454988,0.10180660825318684,-0.5752008598475712,lavender,5_3_22,2.1509854106975155e-14,-0.999450302333716,0.47761978181735,-0.4554239638299318,1.1650397713153455,1.3455824068418847
19446,3,23,9,320,150,0.026807399637526166,0.00013357587887912988,0.10338739245070558,-0.5780362423080422,lavender,5_3_23,-9.690998785830742e-14,-6.496426965294141,-1.00001641818,-0.4718551373300043,1.1353811373124705,1.4713757553042577
19549,3,24,9,320,150,0.027796934523475158,0.00014324255432454988,0.10451652402036175,-0.58174096373045,lavender,5_3_24,2.1509854106975155e-14,-0.999450302333716,-2.6418344181769,-0.46498087086568823,0.4016588375374192,-0.9335914765388872
19649,3,25,9,320,150,0.028456624447441112,0.00014324255432454988,0.10361321876463678,-0.5850845751225149,lavender,5_3_25,-0.33332222259260536,-6.496426965169154,0.3134379818176833,-0.45793893936565716,0.8698755860490596,1.6493368687896521
17486,3,3,9,320,150,-0.007496476408704166,6.590915076272856e-05,0.10587148190394928,-0.48882869036775217,lavender,5_3_3,2.1509854106975155e-14,-0.999450302333716,0.8059833818166833,-0.2768607007934295,0.8276292865144215,2.3875852553640793
17586,3,4,9,320,150,-0.0038681818268913584,8.524250165312894e-05,0.10564565559001808,-0.4722845011998153,lavender,5_3_4,0.33332222259252997,-6.496426965169154,-1.00001641818,-0.30469309672212375,0.7569174122075375,2.456699852483792
17686,3,5,9,320,150,-0.0008995771690445047,0.00010457585254352932,0.10361321876463678,-0.4683390397571788,lavender,5_3_5,-9.690998785830742e-14,4.497526360501722,-0.8358346181802166,-0.3347051381151133,0.7110172377505593,2.2066655998189595
17779,3,6,9,320,150,0.0017391825268194302,7.557582620792875e-05,0.1022582608810494,-0.4683390397571788,lavender,5_3_6,2.1509854106975155e-14,-6.496426965169154,-0.6716528181806667,-0.319615284900761,0.7367107337122462,2.8029523834389916
18078,3,9,9,320,150,0.008336081766479092,7.557582620792875e-05,0.1002258240556681,-0.48882869036775217,lavender,5_3_9,2.1509854106975155e-14,-0.999450302333716,-0.5074710181808834,-0.31324401354359005,0.9449862920448605,-0.5315293777618056
9792,3,1,9,320,150,-0.024507210293668737,4.576161043927653e-05,0.08896361066973033,-0.5703717268972798,grapefruit,3_3_1,0.8094993960500215,-0.9981036031540487,-33.562318799185554,-0.3252118274989971,0.5430948614819788,2.9352722898025547
10681,3,10,9,320,150,0.011336788646639498,0.0002679596522378595,0.06832599427069937,-0.35987096186197476,grapefruit,3_3_10,-0.09523522306467062,-0.9981036031540487,-6.426827004100264,-0.43664877762108273,0.5501018541873829,3.393001667614601
10879,3,12,9,320,150,0.016696638955470636,0.0003066027899419227,0.0672282487175595,-0.36542996093861135,grapefruit,3_3_12,0.20634298330692916,17.965864856341685,26.13576315000517,-0.421452829877162,0.4502770803755108,3.8007896011325553
10979,3,13,9,320,150,0.019041573465584268,0.00034524592764598584,0.06942373982383941,-0.37267724862370794,grapefruit,3_3_13,0.20634298330692916,17.965864856341685,45.130607406566035,-0.4540470366322384,0.45707930248133355,3.8986194198849424
11075,3,14,9,320,150,0.021386507975697782,0.00038388906535004905,0.06744779782818744,-0.37401552617919454,grapefruit,3_3_14,0.20634298330682202,17.965864856341685,28.849312329513317,-0.4683620598692652,0.33810303760394145,3.9502236829560227
11271,3,16,9,320,150,0.02540639570732117,0.0004611753407581754,0.06788689604944348,-0.3810775138950699,grapefruit,3_3_16,-0.09523522306467062,17.965864856341685,17.995115611478813,-0.44854125846415116,1.2581397428948988,-0.025019228606433304
11368,3,17,9,320,150,0.02741633957313292,0.0004998184784624582,0.06569140494316357,-0.3841040800590165,grapefruit,3_3_17,-0.09523522306467062,17.96586485677288,-3.7132778245901927,-0.4652788240951364,1.480154182321359,-0.05237714059165068
11468,3,18,9,320,150,0.029426283438944552,0.0005191400473144899,0.0643741102793956,-0.385401179843565,grapefruit,3_3_18,-0.09523522306467062,-0.9981036031540487,-17.281023722134766,-0.4635169750813484,1.4231283406125599,0.12681421853028194
11568,3,19,9,320,150,0.03143622730475618,0.0005577831850185531,0.06481320850065164,-0.38881893483142305,grapefruit,3_3_19,-0.09523522306477776,-0.9981036031540487,-17.281023722134766,-0.4729869135304585,1.2991833935885906,0.3253048333465879
11759,3,21,9,320,150,0.035121124392077575,0.0006157478915746478,0.06349591383688367,-0.39347202294742256,grapefruit,3_3_21,-0.09523522306477776,-0.9981036031540487,1.7138205344260944,-0.4958909507097014,1.1688011267078584,0.3226153305941214
11859,3,22,9,320,150,0.03679607761358732,0.0006833733825567583,0.06261771739437173,-0.39804275552154594,grapefruit,3_3_22,-0.09523522306477776,17.965864856341685,9.854468072952454,-0.525842383944096,0.8643126955998207,-0.9955028208919173
12059,3,24,9,320,150,0.040480974700908716,0.0007509988735390886,0.06261771739437173,-0.4013163883111208,grapefruit,3_3_24,-0.09523522306477776,17.965864856341685,-3.7132778245901927,-0.49721233747004234,0.7022763049610243,-1.3093590894320635
9987,3,3,9,320,150,-0.011777565810194821,0.00010372631699537131,0.07732750780644695,-0.3797598252250523,grapefruit,3_3_3,0.20634298330682202,17.965864856341685,-19.99457290164291,-0.3954655569237902,0.9140899557202333,-0.8392608327406392
10186,3,5,9,320,150,-0.0037377903469481685,0.0001230478858474029,0.07535156581079498,-0.34945298581464845,grapefruit,3_3_5,0.20634298330682202,-0.9981036031540487,9.854468072952454,-0.3802696091798694,0.9898114655106838,-0.8486583218680231
10282,3,6,9,320,150,-0.00038788390392866103,0.00015203023912545028,0.07293652559388714,-0.3475176305805602,grapefruit,3_3_6,-0.09523522306467062,-0.9981036031540487,-0.9997286450820491,-0.40273318410566533,1.043338180287438,-0.8312232850609679
10381,3,7,9,320,150,0.0029620225390908465,0.00018101259240349768,0.07096058359823533,-0.35089420779748015,grapefruit,3_3_7,-0.09523522306467062,17.965864856341685,-11.853925363116552,-0.41726843846941564,1.1429018363620733,-0.806714934018707
2778,3,1,9,320,150,-0.0065062278604735265,8.211330662357141e-05,0.057094295607264235,-0.3390604670529184,eucalyptus,1_3_1,0.7499781256379762,-8.005603922745927,6.0002625114854995,-0.0036866528484140815,1.3416957967247438,-0.7792000810480133
3658,3,10,9,320,150,0.021937355648511427,0.00016905680775429545,0.029334004137800723,-0.05238188596706403,eucalyptus,1_3_10,-0.12499635427296159,-1.0007004903432408,-6.250273449463648,-0.35830230544164204,1.4441863562549817,-0.6819254056546488
3758,3,11,9,320,150,0.023630426095474843,0.00019803797479787014,0.02713080640212898,-0.056986708878951076,eucalyptus,1_3_11,-0.12499635427296159,-8.005603922745927,-0.125005468989074,-0.3002696208029241,1.5372955795762766,-0.5284813839998784
3856,3,12,9,320,150,0.02532349654243826,0.00018837758578334524,0.0264698470814276,-0.07413570455080626,eucalyptus,1_3_12,-0.12499635427296159,-8.005603922745927,-1.8750820348392185,-0.3511124153094115,1.4798230268357129,-0.44221681743565944
4151,3,15,9,320,150,0.03040270788332838,0.00025600030888523915,0.023165050477919905,-0.09321282804290973,eucalyptus,1_3_15,-0.12499635427296159,-1.0007004903432408,5.562743370023119,-0.3598429961842629,0.3884878699670412,-1.3620068949051543
4250,3,16,9,320,150,0.03175716424089906,0.0002753210869142889,0.025808887760726058,-0.10577968465958668,eucalyptus,1_3_16,-0.1249963542730652,-8.005603922745927,-1.4375628933768378,-0.35213954247115875,-2.4524754185965065,-2.563726149160486
4348,3,17,9,320,150,0.033111620598469865,0.0003043022539578636,0.023165050477919905,-0.10988546272388004,eucalyptus,1_3_17,-0.4166545142432396,-8.005603922745927,-0.5625246104514547,-0.33365125355970876,1.2504207999942882,-1.0016707828557205
4445,3,18,9,320,150,0.03446607695604055,0.0003043022539578636,0.02272441093078565,-0.11718966458411467,eucalyptus,1_3_18,-0.41665451424334327,-1.0007004903432408,-1.0000437519141463,-0.28871444023326787,1.2086645933656637,-0.8479948708099778
4544,3,19,9,320,150,0.035820533313611236,0.0003332834210014383,0.022944730704352777,-0.12279257719118905,eucalyptus,1_3_19,-0.12499635427296159,-8.005603922745927,-2.75012031776398,-0.3364758532545136,1.4602413596456632,-0.7426551235172952
2876,3,2,9,320,150,0.0002660539273800115,7.245291760904652e-05,0.0454173476082043,-0.14223264239063335,eucalyptus,1_3_2,0.16666180569731645,-1.0007004903432408,4.250185945635355,-0.1734194163271423,1.5785079077425508,-0.6910477664689194
4743,3,21,9,320,150,0.038529446028752724,0.00038158536607406276,0.02030089342154678,-0.1361080010792565,eucalyptus,1_3_21,-0.12499635427296159,-8.005603922745927,-0.5625246104517656,-0.34828781561460664,1.8697576652628027,-0.5853872888669746
5041,3,24,9,320,150,0.04191558692267943,0.0004975100342485811,0.017216416591606373,-0.15643273669034413,eucalyptus,1_3_24,-0.12499635427296159,-8.005603922745927,2.500109379785521,-0.37756093972440247,1.8161667870446678,-0.41562858866856767
5138,3,25,9,320,150,0.043270043280250116,0.0005168308122776309,0.017657056138740627,-0.15790718737641635,eucalyptus,1_3_25,-0.1249963542730652,-8.005603922745927,-0.125005468989074,-0.3508556335189747,1.936234610895486,-0.32615602327680765
5241,3,26,9,320,150,0.04428588554842819,0.0005554723683357304,0.014792899082367503,-0.16875007088322425,eucalyptus,1_3_26,-0.12499635427296159,-1.0007004903432408,5.125224228560427,-0.43045798855438433,-1.622380779903276,-1.9557706567084807
5437,3,28,9,320,150,0.04631757008478421,0.0006327554804519296,0.015233538629501758,-0.17653063373434374,eucalyptus,1_3_28,-0.41665451424334327,-8.005603922745927,1.187551955398379,-0.3850076116470698,1.9330903425453405,-0.33034376249772485
2974,3,3,9,320,150,0.004668037089484913,7.245291760904652e-05,0.04101095213686082,-0.07676703192902744,eucalyptus,1_3_3,0.16666180569742006,-1.0007004903432408,-1.437562893376527,-0.18214999720199368,2.0951189911989223,-0.31004032059797154
5634,3,30,9,320,150,0.04868786871053297,0.0007003782035538235,0.01986025387441237,-0.1869198401069756,eucalyptus,1_3_30,-0.1249963542730652,-8.0056039229052,-9.312907439700934,-0.44766236851365027,2.204857965104264,-0.27505848591594256
5823,3,32,9,320,150,0.050380939157496384,0.0007776613156700226,0.014131939761665964,-0.19635632449783771,eucalyptus,1_3_32,-0.12499635427296159,-8.005603922745927,-0.12500546898938486,-0.4399589148005461,2.2575463330181433,-0.46111338894348536
6019,3,34,9,320,150,0.052412623693852405,0.0008646048168007467,0.013691300214531554,-0.20232217881225292,eucalyptus,1_3_34,-0.1249963542730652,-8.005603922745927,-1.437562893376527,-0.46769134816772107,2.1600033027164702,-0.19665952205615048
6119,3,35,9,320,150,0.05342846596203048,0.0009032463728588462,0.01258970134669576,-0.20166434696769764,eucalyptus,1_3_35,-0.12499635427296159,-1.0007004903432408,-0.5625246104517656,-0.4142807357568656,2.114318892043433,0.00016289602324259269
6215,3,36,9,320,150,0.05410569414081582,0.0009612087069462153,0.01214906179956135,-0.20819729769983294,eucalyptus,1_3_36,-0.1249963542730652,-8.005603922745927,0.31251367247330675,-0.4363639697344308,-0.32836593834113853,-1.5996447759952281
3170,3,5,9,320,150,0.01110170478794572,0.00012075486268167099,0.035723277571248664,-0.03536899343546166,eucalyptus,1_3_5,0.16666180569731645,-8.005603922745927,-1.0000437519141463,-0.24994038987731027,0.10008044862898151,-1.4878219154834547
3265,3,6,9,320,150,0.013472003413694476,0.00012075486268167099,0.033960719382711335,-0.02468489692561537,eucalyptus,1_3_6,-0.12499635427296159,-1.0007004903432408,-0.5625246104517656,-0.24352084511639013,0.22999299467472642,-1.2640931229865673
3365,3,7,9,320,150,0.015842302039443232,0.00014007564071072078,0.03352007983557692,-0.028586520279529515,eucalyptus,1_3_7,-0.12499635427296159,6.004202942059446,-4.500196883613814,-0.3264613634274782,0.6533248055269922,-1.2241183034183385
3466,3,8,9,320,150,0.017873986575799257,0.00014973602972524565,0.030876242552770924,-0.03824984323747966,eucalyptus,1_3_8,-0.1249963542730652,-1.0007004903432408,1.6250710968607598,-0.2825516772627845,-2.1331181091003444,-2.7449682248492793
3564,3,9,9,320,150,0.019905671112155403,0.00016905680775429545,0.030215283232069387,-0.03920256521924939,eucalyptus,1_3_9,-0.12499635427296159,-1.0007004903432408,-7.125311732388719,-0.23710130035547,1.1268224088369123,-1.1160476953951515
15663,3,12,0,320,150,-0.006930692840571221,1.9333384870539595e-05,0.008773008452213592,-0.055888428545702536,air,4_3_12,0.0,0.0,0.0,0.0,1.3871796954118691,-0.6821848979666765
15763,3,13,0,320,150,-0.005280527878530438,9.666692435379695e-06,0.006067314256670989,-0.04436015638619598,air,4_3_13,0.0,0.0,0.0,0.0,1.4026403963424994,-0.9643542219789816
15862,3,14,0,320,150,-0.003630362916489654,9.666692435379695e-06,0.005390890707785498,-0.024795471785875284,air,4_3_14,0.0,0.0,0.0,0.0,1.4621169535038236,-0.599525472122513
15959,3,15,0,320,150,-0.0019801979544489872,9.666692435379695e-06,0.002008772963357246,-0.004409173134097549,air,4_3_15,0.0,0.0,0.0,0.0,1.546111952740208,-0.37791757665677034
16061,3,16,0,320,150,-0.00033003299240820364,2.1979513883635927e-16,0.003136145544833383,-0.002599054676981264,air,4_3_16,0.0,0.0,0.0,0.0,1.6351617234123397,-0.28382277257199773
16161,3,17,0,320,150,0.00132013196963258,2.1979513883635927e-16,-0.0038535644603181255,0.01780008169435049,air,4_3_17,0.0,0.0,0.0,0.0,1.72756152425465,-0.4808652955107403
16353,3,19,0,320,150,0.003960395908897857,-2.9000077305259904e-05,-0.004980937041794103,0.031202660908743407,air,4_3_19,0.0,0.0,0.0,0.0,1.8015810172642148,-0.37545058061839226
16548,3,21,0,320,150,0.006600659848163017,-1.9333384870100006e-05,-0.007686631237336705,0.053013946431016944,air,4_3_21,0.0,0.0,0.0,0.0,-1.2894807184374752,-2.0856072190639985
16748,3,23,0,320,150,0.00891089079502009,2.1979513883635927e-16,-0.012421596079536098,0.07155161346701634,air,4_3_23,0.0,0.0,0.0,0.0,1.9227854823554613,-0.203140418982593
16845,3,24,0,320,150,0.01023102276465267,2.1979513883635927e-16,-0.012421596079536098,0.08858726731519585,air,4_3_24,0.0,0.0,0.0,0.0,1.941239481275286,-0.333726337458102
15373,3,9,0,320,150,-0.012871286703917949,2.1979513883635927e-16,0.015988192973660262,-0.13010328528747023,air,4_3_9,0.0,0.0,0.0,0.0,2.2743092429829557,0.025203333550467468
7075,3,1,0,320,150,-0.050520215223394636,5.59307718872918e-06,0.0662248588045038,-0.8703719464405004,air,2_3_1,0.0,0.0,0.0,0.0,0.2746404899937,-1.7724742693538553
7961,3,10,0,320,150,-0.0025260107611697917,-4.06769250087398e-06,0.0011871145939547903,0.02772629881195985,air,2_3_10,0.0,0.0,0.0,0.0,-3.589628466715114,-2.4770326983981135
8060,3,11,0,320,150,-0.0005122679166008401,5.59307718872918e-06,-0.0007837261396981298,0.06386772399958558,air,2_3_11,0.0,0.0,0.0,0.0,-2.1153895924605304,-0.186752791894111
8253,3,13,0,320,150,0.003515217772536824,5.59307718872918e-06,-0.00582031912570033,0.11763516862994601,air,2_3_13,0.0,0.0,0.0,0.0,-2.2294638282606227,-0.40139647672272866
8353,3,14,0,320,150,0.005528960617105776,-4.06769250087398e-06,-0.008229124466831763,0.13156214958871232,air,2_3_14,0.0,0.0,0.0,0.0,-2.2548362644872872,-0.29834310983436885
8549,3,16,0,320,150,0.008885198691387163,5.59307718872918e-06,-0.011294876719180889,0.15737456567629513,air,2_3_16,0.0,0.0,0.0,0.0,-2.286747817261214,-0.16041217592016088
8648,3,17,0,320,150,0.010227693921099837,-1.3728462190477139e-05,-0.01414164666779068,0.1747175985683437,air,2_3_17,0.0,0.0,0.0,0.0,-2.231755628965741,0.05793225190299244
8840,3,19,0,320,150,0.013248308187953145,5.59307718872918e-06,-0.0189592573500537,0.2144165689645948,air,2_3_19,0.0,0.0,0.0,0.0,-2.2537793474637438,-0.0015674981878163676
7174,3,2,0,320,150,-0.03373902485198735,-2.3389231880080298e-05,0.050020168327801456,-0.6540085151159222,air,2_3_2,0.0,0.0,0.0,0.0,-2.30042018686078,-0.08623465781391386
8933,3,20,0,320,150,0.014255179610237501,-1.3728462190477139e-05,-0.017864345831357497,0.2118494766833708,air,2_3_20,0.0,0.0,0.0,0.0,-2.2486848800813584,0.27323158489916427
9033,3,21,0,320,150,0.015597674839950174,-1.3728462190477139e-05,-0.02027315117248893,0.22824248329811606,air,2_3_21,0.0,0.0,0.0,0.0,-2.356921894322465,0.16247081358843973
9229,3,23,0,320,150,0.017947041491947088,-4.06769250087398e-06,-0.022462974209881185,0.2441907967617831,air,2_3_23,0.0,0.0,0.0,0.0,-2.6177643775309396,-1.6323967930925127
9327,3,24,0,320,150,0.01928953672165976,-4.06769250087398e-06,-0.023338903424838055,0.24869836824771183,air,2_3_24,0.0,0.0,0.0,0.0,-2.2481640432305263,0.4553487693881851
9426,3,25,0,320,150,0.020296408143944115,5.59307718872918e-06,-0.025747708765969487,0.2559751652653546,air,2_3_25,0.0,0.0,0.0,0.0,-2.4288548285583675,0.23709578980103874
9526,3,26,0,320,150,0.021303279566228593,5.59307718872918e-06,-0.025090761854751797,0.27360118470808925,air,2_3_26,0.0,0.0,0.0,0.0,-2.3504778405684115,0.1403272222046103
7373,3,4,0,320,150,-0.021320943977145915,-1.3728462190477139e-05,0.02571313261274779,-0.3269164891728799,air,2_3_4,0.0,0.0,0.0,0.0,-2.422188848911857,0.3559937603806794
7469,3,5,0,320,150,-0.017293458288008132,1.5253846878551999e-05,0.023523309575355537,-0.23157023491671067,air,2_3_5,0.0,0.0,0.0,0.0,-2.3233764168486526,0.5863126359870433
7565,3,6,0,320,150,-0.013601596406298547,3.457538625775832e-05,0.016734858159439595,-0.161328930371409,air,2_3_6,0.0,0.0,0.0,0.0,-2.437196877854373,-1.3965699525475523
7663,3,7,0,320,150,-0.01058098213944524,5.59307718872918e-06,0.010603353654741344,-0.10566143318644183,air,2_3_7,0.0,0.0,0.0,0.0,-2.2782282876930537,-1.1377196585030709
84,3,1,0,320,150,-0.04874796819026106,-4.140169577154446e-06,0.06602885676850037,-0.8418720846700357,air,0_3_1,0.0,0.0,0.0,0.0,-2.2185016479075124,-0.8044459487005866
957,3,10,0,320,150,-0.002593750669496639,-4.140169577154446e-06,0.00015683813959238398,0.022937655435974064,air,0_3_10,0.0,0.0,0.0,0.0,-2.234175306761936,-0.6760232708557321
1056,3,11,0,320,150,-0.000218165944163165,-1.3800565257620789e-05,-0.0009410288375560201,0.06877768994164513,air,0_3_11,0.0,0.0,0.0,0.0,-2.342360790480109,-0.4167613749013192
1154,3,12,0,320,150,0.0018180495346940464,-1.3800565257620789e-05,-0.003356336187282634,0.08635494117472076,air,0_3_12,0.0,0.0,0.0,0.0,-2.6855966258770594,-2.3948481073632784
1252,3,13,0,320,150,0.00419363426002752,-4.140169577154446e-06,-0.0062107903278687026,0.1193768269523124,air,0_3_13,0.0,0.0,0.0,0.0,-1.1786248546748845,-0.02883494737212979
1350,3,14,0,320,150,0.006229849738884731,-4.140169577154446e-06,-0.009723964654743721,0.1279297423032726,air,0_3_14,0.0,0.0,0.0,0.0,-1.232599391329811,0.631978577279128
1448,3,15,0,320,150,0.007926695971265801,5.520226103311898e-06,-0.00994353805017337,0.1502885446380661,air,0_3_15,0.0,0.0,0.0,0.0,-1.2307221153280816,0.6803328325165794
1545,3,16,0,320,150,0.009962911450123133,1.5180621783778242e-05,-0.013237138981618895,0.16782089867769837,air,0_3_16,0.0,0.0,0.0,0.0,-1.2447558996954653,0.8921887883149614
1743,3,18,0,320,150,0.013356603914885152,1.5180621783778242e-05,-0.016530739913064262,0.19031439259282198,air,0_3_18,0.0,0.0,0.0,0.0,-1.4229256022018748,1.301907099727003
182,3,2,0,320,150,-0.033136982852355536,-2.3460960938087134e-05,0.04648682457525766,-0.5986864363840736,air,0_3_2,0.0,0.0,0.0,0.0,-1.4444154710992854,1.5256232628429962
1934,3,20,0,320,150,0.01641092713317103,1.5180621783778242e-05,-0.020922207821658035,0.20834061576033122,air,0_3_20,0.0,0.0,0.0,0.0,-1.4402932933956027,1.7270174581763131
2029,3,21,0,320,150,0.017768404119075838,5.520226103311898e-06,-0.02114178121708784,0.2300708573869177,air,0_3_21,0.0,0.0,0.0,0.0,-1.4688369807107058,1.7330403665798264
2515,3,26,0,320,150,0.024555789048600115,3.450141314471093e-05,-0.033877038152010014,0.26165603297432183,air,0_3_26,0.0,0.0,0.0,0.0,-1.501902384645262,2.083650833990598
475,3,5,0,320,150,-0.017525997514449883,-2.3460960938087134e-05,0.023212044659710274,-0.19330967678397173,air,0_3_5,0.0,0.0,0.0,0.0,-1.4804899606780346,2.273051337553313
15673,3,12,1,100,150,-0.007134506194791377,2.1091002382429247e-05,0.009375128004089565,-0.10375056278554122,air,4_3_12,-0.24137015492517197,-1.000550302666467,-0.7250199380481547,-0.10444535172694511,-1.4358451750503487,2.397674315730635
15772,3,13,1,100,150,-0.005156029686992032,1.1424292957249914e-05,0.0053132563524270525,-0.06794500195905989,air,4_3_13,0.13792580281442243,-1.000550302666467,0.9250254381995651,-0.06828737051718735,-1.502127398323703,-1.2291232715705882
15871,3,14,1,100,150,-0.0035072992638260684,1.1424292957249914e-05,0.0035079800627993048,-0.05029810413593881,air,4_3_14,0.13792580281428768,-1.000550302666467,2.3000632517395596,-0.050668312176490635,-1.2661629687526723,-0.77281909090692
15970,3,15,1,100,150,-0.0018585688406599868,1.1424292957249914e-05,0.005087596816223624,-0.029159410077653998,air,4_3_15,0.13792580281442243,-1.000550302666467,-3.750103127836064,-0.02951869599749114,-1.200620195185476,-0.5696330449734643
16071,3,16,1,100,150,-0.0002098384174939054,-7.909125893108748e-06,0.00012308701974723713,0.0018661243596732222,air,4_3_16,0.13792580281442243,4.5024763619991015,3.6751010652793585,0.0019309429697371937,-1.2487002613651936,-0.29869447022238116
16170,3,17,1,100,150,0.0011091459210389129,-7.909125893108748e-06,-0.001682189269880511,0.02124376573204533,air,4_3_17,-0.24137015492517197,4.5024763619991015,-2.650072877004186,0.02129375584688147,-1.326756259521624,-1.6303907677540985
16363,3,19,1,100,150,0.004076860682737812,-2.724254474346741e-05,-0.005067082312932578,0.05674347981584963,air,4_3_19,0.13792580281428768,-1.000550302666467,0.10000275007560747,0.05711424219017492,1.1604994105164037,0.5868269073668828
16558,3,21,1,100,150,0.0067148293598035666,-1.757583531828808e-05,-0.007323677674967343,0.10708309828442808,air,4_3_21,0.13792580281442243,-1.000550302666467,-0.45001237534042937,0.107867991172628,1.0989433661774275,0.572869653681134
16757,3,23,1,100,150,0.009023051952236056,1.7575835320705831e-06,-0.012062527935240302,0.12256831174249015,air,4_3_23,0.13792580281442243,-1.000550302666467,-0.45001237534042937,0.12330889379867267,1.0744760291657818,0.8084249283926906
16853,3,24,1,100,150,0.010012290206135612,1.7575835320705831e-06,-0.01228818747144373,0.14629797775600586,air,4_3_24,-0.24137015492517197,-1.000550302666467,-0.17500481263250867,0.14713573319778606,0.9106403166283732,1.0012901222512478
15383,3,9,1,100,150,-0.013069935718189176,1.7575835320705831e-06,0.015016616409176398,-0.20464967873229836,air,4_3_9,-0.24137015492517197,-1.000550302666467,1.2000330009076812,-0.20573182875776697,0.9673486271431682,1.2011989780401007
7083,3,1,1,100,150,-0.0487593955344853,1.1694574316459261e-05,0.06657362514284872,-0.9569442836433052,air,2_3_1,1.7635754401212016,1.7138205344616304,-0.40626206090504524,-0.9585279331212283,0.8618684012823574,1.1818385129780542
7971,3,10,1,100,150,-0.0024882644843873753,2.0338390114244267e-06,0.003679311576675157,-0.022463521302517664,air,2_3_10,0.036362380208714906,1.7138205343999315,-3.3751001982871105,-0.02338163308055809,0.8465006026879529,1.252038880032136
8069,3,11,1,100,150,-0.0004764761778614199,1.1694574316459261e-05,-0.0007035674174831787,0.010408978727188555,air,2_3_11,0.03636238020859218,1.7138205344616304,-0.10937824716667001,0.009431069191698305,0.6773644982317222,1.2667157317171593
8263,3,13,1,100,150,0.00354710043519061,2.0338390114244267e-06,-0.005524734311057426,0.11014886940486802,air,2_3_13,0.036362380208714906,-0.9997286450820515,-0.40626206090504524,0.11001192411439063,0.2515915393413027,-0.8408876247809234
8362,3,14,1,100,150,0.005223590690628966,-7.626896293390749e-06,-0.00837360565726046,0.1454153911590587,air,2_3_14,-0.30908023177383154,-0.9997286450820515,0.1875055665714943,0.1456688055809112,0.7799625249527814,1.7608168631610386
8558,3,16,1,100,150,0.008576571201505559,2.0338390114244267e-06,-0.01187990885258713,0.18866900556481314,air,2_3_16,-0.30908023177383154,-0.9997286450820515,0.7812731940478229,0.18924146814348053,0.6056623525642912,2.0827375391742833
8658,3,17,1,100,150,0.009917763405856313,-7.626896293390749e-06,-0.014071348349666375,0.2337799567096451,air,2_3_17,-0.30908023177383154,1.7138205343999315,-0.10937824716667001,0.23486037195163723,0.509532075064262,2.213395185874093
8849,3,19,1,100,150,0.012935445865645307,1.1694574316459261e-05,-0.017358507595285167,0.2758498139757333,air,2_3_19,-0.30908023177383154,1.7138205344616304,-2.1875649433344533,0.27697359935043114,0.5680699740318939,2.5071622968016345
7182,3,2,1,100,150,-0.03333568518445274,-2.6948366903021098e-05,0.0464123817697199,-0.8157431175909733,air,2_3_2,0.3818049921911386,-0.9997286450820515,4.9376465863831775,-0.8187016945114832,0.5123855105488825,2.6249197622200686
8945,3,20,1,100,150,0.014276638069995944,-7.626896293390749e-06,-0.018673371293532744,0.2916388102784837,air,2_3_20,0.036362380208714906,1.7138205343999315,1.0781570077861982,0.29309837970439184,1.0842789269775621,-0.45590351230840315
9044,3,21,1,100,150,0.01528253222325898,-7.626896293390749e-06,-0.0202073789414882,0.36639597857390094,air,2_3_21,-0.30908023177383154,1.7138205343999315,-0.10937824716667001,0.3689231912814817,0.5587189432019761,3.0794914644177176
9239,3,23,1,100,150,0.017964916631960256,-7.626896293390749e-06,-0.021960530539151535,0.33063925064224114,air,2_3_23,0.036362380208714906,-0.9997286450820515,-0.7031458746432095,0.33222063394894724,0.48438493975011526,3.3823968263290207
9335,3,24,1,100,150,0.018970810785223294,-7.626896293390749e-06,-0.022617962388275323,0.35704538651759893,air,2_3_24,-0.30908023177383154,-0.9997286450820515,-1.000029688381374,0.359027355637164,0.2902929066691462,3.5027557855024156
9436,3,25,1,100,150,0.019976704938486328,2.0338390114244267e-06,-0.02546683373447836,0.3883986105128378,air,2_3_25,-0.3090802317737088,-0.9997286450820515,-0.4062620609048343,0.39082100462556807,0.3974841720592896,3.9890022003887395
9535,3,26,1,100,150,0.020982599091749248,2.0338390114244267e-06,-0.02678169743272594,0.3903452737109208,air,2_3_26,-0.30908023177383154,-0.9997286450820515,2.265692262739277,0.39248084867172667,0.29013985974443957,4.029817857016575
