,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,humidity_diff,gas_resistance_diff,label_enc
11778,7,22,9,320,150,31.75,1065.91,0.0470067617849185,-0.40796409446440324,grapefruit,3_7_22,0.500037502813007,-0.4307847927686965,2
12348,7,28,9,320,150,32.01,1066.19,0.043750520737650705,-0.41739462749237255,grapefruit,3_7_28,5.000375028127228,-0.44809109834850513,2
12441,7,29,9,320,150,32.04,1066.25,0.04324956057653249,-0.4140591463450755,grapefruit,3_7_29,-1.75013125984437,-0.4356521912130177,2
9974,7,3,9,320,150,29.91,1065.27,0.0918426962049921,-0.39068678204674956,grapefruit,3_7_3,2.750206265469851,-0.28827818275996003,2
12537,7,30,9,320,150,32.08,1066.3,0.0455038813015642,-0.41540293731089306,grapefruit,3_7_30,-4.000300022501746,-0.43186643686743453,2
12630,7,31,9,320,150,32.12,1066.37,0.044501960979327945,-0.41506698956943866,grapefruit,3_7_31,-4.000300022502279,-0.42808068252185144,2
13009,7,35,9,320,150,32.25,1066.59,0.04149620001261899,-0.4180425267080346,grapefruit,3_7_35,1.2500937570319548,-0.4364634242870712,2
13196,7,37,9,320,150,32.32,1066.71,0.04224764025429623,-0.41638678426800946,grapefruit,3_7_37,-4.750356276720694,-0.430514381744012,2
13292,7,38,9,320,150,32.34,1066.75,0.040995239851500956,-0.4167227320094638,grapefruit,3_7_38,-1.7501312598449028,-0.4278102714971669,2
10068,7,4,9,320,150,30.11,1065.3,0.08507973402989714,-0.3796245028460018,grapefruit,3_7_4,3.5002625196893318,-0.4391675345339163,2
13569,7,41,9,320,150,32.44,1066.92,0.039742839448705505,-0.4170586797509182,grapefruit,3_7_41,-4.000300022501746,-0.43808589043517826,2
13756,7,43,9,320,150,32.5,1067.05,0.03949235936814648,-0.4170586797509182,grapefruit,3_7_43,-1.75013125984437,-0.444305344002922,2
10259,7,6,9,320,150,30.45,1065.35,0.07556149096865243,-0.37045792875774664,grapefruit,3_7_6,1.2500937570319548,-0.4524176747434573,2
10449,7,8,9,320,150,30.72,1065.39,0.0677966084713214,-0.37698491344886026,grapefruit,3_7_8,-1.000075005625422,-0.4635045267555222,2
3624,7,10,9,320,150,30.37,1065.32,0.05141134581468767,-0.06837920536377642,eucalyptus,1_7_10,-0.14960947988659576,-0.17655020163769028,1
4095,7,15,9,320,150,30.73,1065.4,0.039748717229876274,-0.11365111498876837,eucalyptus,1_7_15,0.06299346521549615,-0.26914839090092363,1
2867,7,2,9,320,150,29.19,1065.14,0.10313256823428593,-0.15342050564436324,eucalyptus,1_7_2,0.48819935541937787,-0.03641117957264361,1
4572,7,20,9,320,150,30.97,1065.46,0.03594568616961173,-0.14956091887909895,eucalyptus,1_7_20,-2.488241876008398,-0.3809048262186191,1
4762,7,22,9,320,150,31.05,1065.53,0.029353765665153176,-0.16424299556047595,eucalyptus,1_7_22,1.3386111358272923,-0.4319934823638513,1
5242,7,27,9,320,150,31.22,1065.69,0.028086088645064875,-0.19039951938182786,eucalyptus,1_7_27,-1.0000212602945102,-0.4518612930869972,1
5800,7,33,9,320,150,31.38,1065.91,0.02479012839283569,-0.20938451374069544,eucalyptus,1_7_33,-1.6378300956004839,-0.4078682836286028,1
5894,7,34,9,320,150,31.4,1065.94,0.02453659298881792,-0.21439154521995724,eucalyptus,1_7_34,-0.5748153700904775,-0.4284456590204324,1
5991,7,35,9,320,150,31.42,1065.99,0.024283057584800333,-0.22044170825739856,eucalyptus,1_7_35,-0.7874183151925693,-0.47030997447277545,1
6183,7,37,9,320,150,31.47,1066.1,0.02352245137274739,-0.22855205612224447,eucalyptus,1_7_37,-0.7874183151924183,-0.48130822683737406,1
3053,7,4,9,320,150,29.61,1065.16,0.08259620050885733,-0.07302114079767537,eucalyptus,1_7_4,0.9134052456232595,-0.16590673160743358,1
6557,7,41,9,320,150,31.56,1066.28,0.02200123894864168,-0.2385921973697225,eucalyptus,1_7_41,-0.5748153700906286,-0.48804909118987,1
6741,7,43,9,320,150,31.6,1066.39,0.021494168140606323,-0.23911376314881228,eucalyptus,1_7_43,-1.8504330407024248,-0.4440560817314756,1
3147,7,5,9,320,150,29.77,1065.2,0.075750744600381,-0.05492280826326038,eucalyptus,1_7_5,-0.14960947988659576,-0.08679027104919203,1
3243,7,6,9,320,150,29.92,1065.24,0.06991943030797539,-0.05168910043290381,eucalyptus,1_7_6,-0.5748153700906286,-0.16661629627611735,1
3435,7,8,9,320,150,30.16,1065.28,0.06003154955128747,-0.05249752739049295,eucalyptus,1_7_8,-0.3622124249885366,-0.23579885147278595,1
17212,8,1,0,320,150,28.4,1011.35,0.21803358061644096,-0.7642877341089898,lavender,5_8_1,-0.9999982364498768,-1.000000000066896,3
18137,8,10,0,320,150,30.05,1011.43,0.14138913372752437,-0.404449951827501,lavender,5_8_10,-0.9999982364498768,-1.000000000066896,3
18546,8,14,0,320,150,30.31,1011.46,0.13464442240129976,-0.4196992443087532,lavender,5_8_14,-0.9999982364498768,-1.000000000066896,3
18645,8,15,0,320,150,30.36,1011.48,0.13464442240129976,-0.43128622367035596,lavender,5_8_15,-0.9999982364498768,-1.000000000066896,3
18750,8,16,0,320,150,30.4,1011.45,0.13403126682618854,-0.43710040438573167,lavender,5_8_16,-0.9999982364498768,-1.000000000066896,3
17312,8,2,0,320,150,28.89,1011.36,0.19136131309909807,-0.5769304160387879,lavender,5_8_2,-0.9999982364498768,-1.000000000066896,3
19579,8,24,0,320,150,30.68,1011.51,0.13709704470174525,-0.47146821281362844,lavender,5_8_24,-0.9999982364498768,-1.000000000066896,3
19681,8,25,0,320,150,30.7,1011.52,0.13679046691418942,-0.47587540317795235,lavender,5_8_25,-0.9999982364498768,-1.000000000066896,3
19889,8,27,0,320,150,30.76,1011.51,0.13587073355152238,-0.48202064044651666,lavender,5_8_27,-0.9999982364498768,-1.000000000066896,3
20094,8,29,0,320,150,30.8,1011.5,0.13679046691418942,-0.4868416515023264,lavender,5_8_29,-0.9999982364498768,-1.000000000066896,3
17414,8,3,0,320,150,29.15,1011.36,0.1778718904466488,-0.4801791383694048,lavender,5_8_3,-0.9999982364498768,-1.000000000066896,3
20399,8,32,0,320,150,30.86,1011.56,0.13771020027685646,-0.4956353411963999,lavender,5_8_32,-0.9999982364498768,-1.000000000066896,3
20603,8,34,0,320,150,30.9,1011.57,0.1389365114270791,-0.4979320460341462,lavender,5_8_34,-0.9999982364498768,-1.000000000066896,3
20708,8,35,0,320,150,30.91,1011.57,0.1389365114270791,-0.5010357012202898,lavender,5_8_35,-0.9999982364498768,-1.000000000066896,3
21018,8,38,0,320,150,30.97,1011.61,0.14138913372752437,-0.5035600074383533,lavender,5_8_38,-0.9999982364498768,-1.000000000066896,3
17517,8,4,0,320,150,29.34,1011.39,0.16744824566975605,-0.43420365954533097,lavender,5_8_4,-0.9999982364498768,-1.000000000066896,3
17623,8,5,0,320,150,29.51,1011.42,0.15886406761819735,-0.4150851435986864,lavender,5_8_5,-0.9999982364498768,-1.000000000066896,3
17824,8,7,0,320,150,29.77,1011.48,0.14874700062886043,-0.3967115048967163,lavender,5_8_7,-0.9999982364498768,-1.000000000066896,3
17928,8,8,0,320,150,29.87,1011.46,0.14568122275330372,-0.3962976842052305,lavender,5_8_8,-0.9999982364498768,-1.000000000066896,3
9709,8,1,0,320,150,28.51,1012.01,0.13096672700799414,-0.6984522676002773,grapefruit,3_8_1,0.0,0.0,2
10747,8,11,0,320,150,30.58,1012.32,0.06497106843746799,-0.328530815601189,grapefruit,3_8_11,0.0,0.0,2
11055,8,14,0,320,150,30.84,1012.41,0.056533267341692915,-0.33809986487907834,grapefruit,3_8_14,0.0,0.0,2
11158,8,15,0,320,150,30.92,1012.44,0.056533267341692915,-0.3324020549101927,grapefruit,3_8_15,0.0,0.0,2
11260,8,16,0,320,150,30.99,1012.5,0.052917066872074904,-0.3324020549101927,grapefruit,3_8_16,0.0,0.0,2
11466,8,18,0,320,150,31.12,1012.55,0.052013016754670405,-0.33545542675954765,grapefruit,3_8_18,0.0,0.0,2
11773,8,21,0,320,150,31.27,1012.66,0.05472516710688391,-0.3384815363602477,grapefruit,3_8_21,0.0,0.0,2
12086,8,24,0,320,150,31.41,1012.8,0.05050626655899637,-0.33998096003627026,grapefruit,3_8_24,0.0,0.0,2
12494,8,28,0,320,150,31.59,1012.99,0.048999516363322344,-0.34480637804819736,grapefruit,3_8_28,0.0,0.0,2
12697,8,30,0,320,150,31.66,1013.09,0.04960221644159187,-0.34480637804819736,grapefruit,3_8_30,0.0,0.0,2
12801,8,31,0,320,150,31.7,1013.15,0.04628736601110883,-0.3495772715628145,grapefruit,3_8_31,0.0,0.0,2
12905,8,32,0,320,150,31.74,1013.17,0.043273865619760564,-0.3481051101354469,grapefruit,3_8_32,0.0,0.0,2
13110,8,34,0,320,150,31.8,1013.31,0.04568466593283931,-0.34589686799439556,grapefruit,3_8_34,0.0,0.0,2
13415,8,37,0,320,150,31.9,1013.44,0.04447926577629983,-0.34333421662082975,grapefruit,3_8_37,0.0,0.0,2
13516,8,38,0,320,150,31.93,1013.47,0.04357521565889554,-0.3470146201892487,grapefruit,3_8_38,0.0,0.0,2
13618,8,39,0,320,150,31.97,1013.55,0.04447926577629983,-0.3481051101354469,grapefruit,3_8_39,0.0,0.0,2
10017,8,4,0,320,150,29.55,1012.1,0.09359932215527604,-0.35211266068772534,grapefruit,3_8_4,0.0,0.0,2
13719,8,40,0,320,150,32.0,1013.59,0.04417791573716506,-0.34516078728071176,grapefruit,3_8_40,0.0,0.0,2
10121,8,5,0,320,150,29.76,1012.14,0.08727097133344473,-0.33545542675954765,grapefruit,3_8_5,0.0,0.0,2
10226,8,6,0,320,150,29.93,1012.17,0.08154532058988316,-0.32776747263885025,grapefruit,3_8_6,0.0,0.0,2
10533,8,9,0,320,150,30.36,1012.24,0.06647781863314202,-0.32814914412001966,grapefruit,3_8_9,0.0,0.0,2
2697,8,1,0,320,150,28.06,1012.01,0.14794670777478866,-0.5455150077917554,eucalyptus,1_8_1,0.0,0.0,1
3827,8,12,0,320,150,30.11,1012.17,0.04833781323827243,-0.011653461337931484,eucalyptus,1_8_12,0.0,0.0,1
4032,8,14,0,320,150,30.26,1012.2,0.04375458189456752,-0.0233936730084034,eucalyptus,1_8_14,0.0,0.0,1
4136,8,15,0,320,150,30.32,1012.22,0.04956000826326033,-0.03258920825768928,eucalyptus,1_8_15,0.0,0.0,1
4345,8,17,0,320,150,30.44,1012.25,0.03519921671965219,-0.04383783471043208,eucalyptus,1_8_17,0.0,0.0,1
2798,8,2,0,320,150,28.57,1012.01,0.1253360998125119,-0.22274593718631813,eucalyptus,1_8_2,0.0,0.0,1
4758,8,21,0,320,150,30.62,1012.33,0.03275482666967617,-0.07258111155882883,eucalyptus,1_8_21,0.0,0.0,1
4864,8,22,0,320,150,30.66,1012.36,0.033060375425923307,-0.07047018680034497,eucalyptus,1_8_22,0.0,0.0,1
4967,8,23,0,320,150,30.7,1012.4,0.031838180400935404,-0.07813313284141654,eucalyptus,1_8_23,0.0,0.0,1
5173,8,25,0,320,150,30.77,1012.47,0.030004887863453438,-0.0869816667605407,eucalyptus,1_8_25,0.0,0.0,1
5586,8,29,0,320,150,30.9,1012.6,0.028782692838465535,-0.10357989705327685,eucalyptus,1_8_29,0.0,0.0,1
2902,8,3,0,320,150,28.86,1012.02,0.10791982070643388,-0.07949222138454999,eucalyptus,1_8_3,0.0,0.0,1
5887,8,32,0,320,150,30.98,1012.72,0.025727205275995667,-0.11069342432159235,eucalyptus,1_8_32,0.0,0.0,1
5992,8,33,0,320,150,31.0,1012.77,0.027866046569724554,-0.11132959342688885,eucalyptus,1_8_33,0.0,0.0,1
6097,8,34,0,320,150,31.03,1012.83,0.025421656519748745,-0.11641894626926091,eucalyptus,1_8_34,0.0,0.0,1
6405,8,37,0,320,150,31.11,1012.97,0.024810559007254686,-0.12269388698968556,eucalyptus,1_8_37,0.0,0.0,1
3210,8,6,0,320,150,29.44,1012.08,0.08011488388795858,0.02958186339628761,eucalyptus,1_8_6,0.0,0.0,1
3311,8,7,0,320,150,29.58,1012.1,0.07155951871304303,0.033890463245795775,eucalyptus,1_8_7,0.0,0.0,1
3519,8,9,0,320,150,29.83,1012.13,0.06514299483185639,0.02105141402981171,eucalyptus,1_8_9,0.0,0.0,1
17222,8,1,1,100,150,28.47,1011.34,0.2134825469484474,-0.7955070762585428,lavender,5_8_1,-2.2339966057434855,-0.7964178162469694,3
18149,8,10,1,100,150,30.07,1011.43,0.1367030885148414,-0.3208342162447034,lavender,5_8_10,-2.439666134526335,-0.3170022701911675,3
18555,8,14,1,100,150,30.34,1011.46,0.13119699189410472,-0.3609045055306875,lavender,5_8_14,-1.6169880193953767,-0.35802668737080995,3
18655,8,15,1,100,150,30.38,1011.47,0.13180878040752,-0.3776667590454353,lavender,5_8_15,-1.2056489618298247,-0.3749974240062098,3
18759,8,16,1,100,150,30.43,1011.45,0.12844394358373648,-0.3872336154276604,lavender,5_8_16,-3.05667472087459,-0.3847125174266801,3
17322,8,2,1,100,150,28.94,1011.37,0.18748153512830196,-0.5579998486325309,lavender,5_8_2,-1.8226575481780796,-0.5568051035827257,3
19588,8,24,1,100,150,30.7,1011.52,0.13211467466422752,-0.4501214447582572,lavender,5_8_24,-2.645335663309184,-0.44871578920610494,3
19692,8,25,1,100,150,30.72,1011.51,0.13303235743435035,-0.4562227152624931,lavender,5_8_25,-1.8226575481780796,-0.45488600213321795,3
19899,8,27,1,100,150,30.78,1011.51,0.13303235743435035,-0.46151160221950865,lavender,5_8_27,-1.2056489618298247,-0.46014954370337613,3
20105,8,29,1,100,150,30.82,1011.51,0.13180878040752,-0.4632516942020542,lavender,5_8_29,-2.6453356633090377,-0.4617788253147461,3
17425,8,3,1,100,150,29.19,1011.37,0.17279861080633757,-0.41936546494763544,lavender,5_8_3,-2.6453356633090377,-0.4164801003094593,3
20407,8,32,1,100,150,30.88,1011.56,0.13364414594776564,-0.47842129641398556,lavender,5_8_32,-2.0283270769607826,-0.47719905546085056,3
20612,8,34,1,100,150,30.92,1011.58,0.13456182871788844,-0.4880669824665609,lavender,5_8_34,-2.2339966057434855,-0.4871247208422511,3
20718,8,35,1,100,150,30.94,1011.57,0.13792666554167193,-0.4927573478523989,lavender,5_8_35,0.02836821086668552,-0.4918784964782149,3
21028,8,38,1,100,150,30.99,1011.61,0.13945613682520983,-0.4973623144286908,lavender,5_8_38,-0.5886403754815696,-0.49656485878855716,3
17528,8,4,1,100,150,29.38,1011.4,0.1614805233081565,-0.35133691924410726,lavender,5_8_4,-3.2623442496572927,-0.3475670175561152,3
17633,8,5,1,100,150,29.54,1011.41,0.15475084966058947,-0.32175827515825317,lavender,5_8_5,-2.0283270769607826,-0.31757187492001465,3
17833,8,7,1,100,150,29.8,1011.48,0.14649170472948436,-0.2988538764953842,lavender,5_8_7,-0.7943099042644187,-0.29447561509021725,3
17937,8,8,1,100,150,29.9,1011.45,0.13823255979837948,-0.3013114644589877,lavender,5_8_8,-4.290691893570954,-0.29704110872932005,3
9719,8,1,1,100,150,28.59,1012.01,0.12721658515496337,-0.8367379993052095,grapefruit,3_8_1,-1.0000446448502165,-0.8398214477897202,2
10758,8,11,1,100,150,30.61,1012.33,0.05663414698465356,-0.5812520453714297,grapefruit,3_8_11,6.143131389794414,-0.5866245762237134,2
11067,8,14,1,100,150,30.87,1012.42,0.052429235774507435,-0.5847241597571757,grapefruit,3_8_14,-0.10714764051951874,-0.5899526165173555,2
11167,8,15,1,100,150,30.95,1012.45,0.05122783257160857,-0.5858689869762066,grapefruit,3_8_15,1.6786463681415595,-0.5912701353214604,2
11270,8,16,1,100,150,31.02,1012.5,0.04972607856798504,-0.5835733905283574,grapefruit,3_8_16,-1.4464931470157243,-0.5889124344043876,2
11477,8,18,1,100,150,31.14,1012.56,0.047923973763636635,-0.5858689869762066,grapefruit,3_8_18,-0.10714764051983595,-0.591194189821687,2
11784,8,21,1,100,150,31.29,1012.67,0.046722570560737774,-0.5888908290647329,grapefruit,3_8_21,5.696682887628906,-0.5942225166251519,2
12095,8,24,1,100,150,31.44,1012.82,0.046722570560737774,-0.5911289860846376,grapefruit,3_8_24,-0.5535961426850262,-0.5964839294978692,2
12505,8,28,1,100,150,31.61,1012.99,0.043719062553490506,-0.5922381612449444,grapefruit,3_8_28,1.6786463681415595,-0.5975030909814356,2
12706,8,30,1,100,150,31.68,1013.09,0.04161660694841744,-0.5940749024925476,grapefruit,3_8_30,5.696682887628906,-0.5993895229490217,2
12813,8,31,1,100,150,31.72,1013.15,0.04311836095204097,-0.5918690964148186,grapefruit,3_8_31,-1.446493147015407,-0.597005376723992,2
12916,8,32,1,100,150,31.76,1013.18,0.04462011495566471,-0.5933420546187735,grapefruit,3_8_32,-8.143220679494847,-0.5985548005363335,2
13120,8,34,1,100,150,31.82,1013.31,0.04311836095204097,-0.5847241597571757,grapefruit,3_8_34,-2.3393901513457878,-0.5897586842590056,2
13426,8,37,1,100,150,31.92,1013.44,0.040415203745518574,-0.5892658359046461,grapefruit,3_8_37,-0.10714764051983595,-0.59448696970472,2
13528,8,38,1,100,150,31.95,1013.47,0.04071555454624324,-0.5914993713613829,grapefruit,3_8_38,-1.8929416491805973,-0.5966893891981491,2
13629,8,39,1,100,150,31.99,1013.55,0.03891344974189505,-0.5926072260750703,grapefruit,3_8_39,2.1250948703064325,-0.5978000921323352,2
10028,8,4,1,100,150,29.59,1012.11,0.08757027945930002,-0.5991289119283502,grapefruit,3_8_4,2.57154337247194,-0.6043985355099699,2
13730,8,40,1,100,150,32.02,1013.58,0.038613098941170175,-0.5873855199186023,grapefruit,3_8_40,2.12509487030675,-0.592510352456153,2
10130,8,5,1,100,150,29.79,1012.15,0.08156326344480548,-0.5858689869762066,grapefruit,3_8_5,2.12509487030675,-0.591194189821687,2
10238,8,6,1,100,150,29.97,1012.18,0.07405449342668742,-0.5800814694433203,grapefruit,3_8_6,4.803785883298526,-0.5854413182138509,2
10545,8,9,1,100,150,30.39,1012.23,0.06594502180712003,-0.5789042912821137,grapefruit,3_8_9,-5.464529666503071,-0.5842227997933793,2
2706,8,1,1,100,150,28.14,1012.0,0.14190011748172615,-0.6437462481086836,eucalyptus,1_8_1,4.963385769899186,-0.6450313840349596,1
3839,8,12,1,100,150,30.14,1012.18,0.044153470031867634,0.019910716259992488,eucalyptus,1_8_12,0.7037636539412274,0.025389072779101293,1
4041,8,14,1,100,150,30.28,1012.21,0.04080389644324322,-0.02030136333370162,eucalyptus,1_8_14,-2.7039340388258655,-0.015836142298820074,1
4147,8,15,1,100,150,30.35,1012.22,0.03867234961411857,-0.03800168870912189,eucalyptus,1_8_15,19.44610096415721,-0.03386450157768516,1
4353,8,17,1,100,150,30.46,1012.25,0.03806333623436879,-0.05984107133931356,eucalyptus,1_8_17,-18.890498079466834,-0.056111471529787384,1
2809,8,2,1,100,150,28.63,1012.02,0.11236296856385618,-0.271239284845374,eucalyptus,1_8_2,24.55764750330664,-0.26940486740095665,1
4769,8,21,1,100,150,30.65,1012.33,0.02923264222799509,-0.09484943708322187,eucalyptus,1_8_21,-1.000085192442319,-0.09145958540489675,1
4875,8,22,1,100,150,30.69,1012.37,0.026492082019120667,-0.10570811538575726,eucalyptus,1_8_22,7.519159039474203,-0.10274646429223319,1
4976,8,23,1,100,150,30.72,1012.41,0.027710108778620436,-0.12117184294503573,eucalyptus,1_8_23,0.7037636539412274,-0.11850762722694234,1
5183,8,25,1,100,150,30.79,1012.47,0.028319122158370427,-0.1320862109771565,eucalyptus,1_8_25,-6.111631731592353,-0.1295312133349537,1
5597,8,29,1,100,150,30.92,1012.61,0.02405602850012113,-0.15054735633470628,eucalyptus,1_8_29,2.4076125003241686,-0.14812933480187593,1
2914,8,3,1,100,150,28.9,1012.02,0.09987819427898317,-0.06690220146409372,eucalyptus,1_8_3,10.92685673224069,-0.06236700319034311,1
5896,8,32,1,100,150,31.0,1012.73,0.021619974981121375,-0.16575802321101596,eucalyptus,1_8_32,0.7037636539412274,-0.16364498356936877,1
6004,8,33,1,100,150,31.02,1012.78,0.02131546829124649,-0.16885863080234254,eucalyptus,1_8_33,7.519159039474203,-0.1668315881397209,1
6106,8,34,1,100,150,31.05,1012.83,0.028928135538120202,-0.1816328720092923,eucalyptus,1_8_34,-20.594346925849777,-0.17988786223216782,1
6415,8,37,1,100,150,31.12,1012.96,0.020706454911496714,-0.19518021769754484,eucalyptus,1_8_37,0.7037636539406221,-0.19370861664529168,1
3223,8,6,1,100,150,29.47,1012.08,0.07399512563961272,0.07274962307055745,eucalyptus,1_8_6,5.8153101930906566,0.0788036429590231,1
3321,8,7,1,100,150,29.62,1012.12,0.06699147177248878,0.0748117809984392,eucalyptus,1_8_7,1.555688077132698,0.0808092397250072,1
3529,8,9,1,100,150,29.86,1012.14,0.05694275100661553,0.049589247295936376,eucalyptus,1_8_9,11.77878115543216,0.05511152582265121,1
17232,8,1,2,100,150,28.51,1011.34,0.20474961034308709,-0.7686443098696277,lavender,5_8_1,2.571543372471986,-1.0381696744467566,3
18160,8,10,2,100,150,30.06,1011.43,0.13262896107831132,-0.35349145577180957,lavender,5_8_10,-3.6787356578420267,0.7574343714098456,3
18565,8,14,2,100,150,30.32,1011.47,0.1289772826345253,-0.40435627701108734,lavender,5_8_14,-6.357426670833838,0.8504208516163431,3
18665,8,15,2,100,150,30.36,1011.48,0.1244126845797927,-0.41924236611807225,lavender,5_8_15,1.2321978659760806,0.7905012832789858,3
18770,8,16,2,100,150,30.41,1011.45,0.12410837804281036,-0.4216508064170345,lavender,5_8_16,-3.2322871556765134,0.662187013730248,3
17335,8,2,2,100,150,28.94,1011.37,0.17979647431054865,-0.5650730994305092,lavender,5_8_2,1.2321978659760806,-0.07549057252080882,3
19600,8,24,2,100,150,30.68,1011.51,0.12562991072772137,-0.4740131415871121,lavender,5_8_24,-0.10714764051982462,0.38348018511892307,3
19705,8,25,2,100,150,30.7,1011.52,0.12076100613600645,-0.4769730395528992,lavender,5_8_25,8.375373900620803,0.3236616615848329,3
19911,8,27,2,100,150,30.75,1011.51,0.1262385238016856,-0.4894220942596791,lavender,5_8_27,0.33930086164568857,0.4246054200486101,3
20114,8,29,2,100,150,30.8,1011.52,0.12654283033866792,-0.49313442557531156,lavender,5_8_29,-1.8929416491809257,0.45188751693071205,3
17434,8,3,2,100,150,29.19,1011.37,0.1651897605354041,-0.4402263515586577,lavender,5_8_3,1.2321978659763977,0.39334468403786826,3
20419,8,32,2,100,150,30.85,1011.55,0.1277600564865966,-0.4976996780822997,lavender,5_8_32,-1.0000446448502165,0.25996554372536984,3
20624,8,34,2,100,150,30.89,1011.57,0.12958589570848952,-0.5030696502956915,lavender,5_8_34,-2.339390151345804,0.1760730958129063,3
20729,8,35,2,100,150,30.91,1011.56,0.12958589570848952,-0.5057125622248445,lavender,5_8_35,2.571543372472303,0.135768849909764,3
21039,8,38,2,100,150,30.97,1011.61,0.1311074283934005,-0.5091920558589287,lavender,5_8_38,2.571543372471986,0.10987611907258392,3
17538,8,4,2,100,150,29.37,1011.39,0.15575625788895658,-0.38520558194732396,lavender,5_8_4,-1.4464931470154123,0.719908857596547,3
17642,8,5,2,100,150,29.53,1011.42,0.1493658206123311,-0.35573241633492136,lavender,5_8_5,-1.8929416491809257,0.7760897682130237,3
17845,8,7,2,100,150,29.78,1011.49,0.13749786567002623,-0.34243942715431924,lavender,5_8_7,3.464440376802378,0.9669255097832452,3
17949,8,8,2,100,150,29.88,1011.44,0.13506341337416866,-0.3485830740499082,lavender,5_8_8,-5.018081164337615,1.0193803932792496,3
9730,8,1,2,100,150,28.63,1012.01,0.12929130307293796,-0.8130797989353914,grapefruit,3_8_1,-0.3142928981233439,-1.0239278982057547,2
10769,8,11,2,100,150,30.6,1012.32,0.06063039367706087,-0.5870900677742203,grapefruit,3_8_11,-1.9143294703878961,-0.37009264884021076,2
11077,8,14,2,100,150,30.86,1012.42,0.05581208424577135,-0.5857477082719185,grapefruit,3_8_14,-1.4571761640266883,-0.4248459489644842,2
11179,8,15,2,100,150,30.93,1012.45,0.05370407386958214,-0.588755698502605,grapefruit,3_8_15,-0.7714462044847141,-0.40703968230936055,2
11280,8,16,2,100,150,31.0,1012.51,0.05129491915393716,-0.5897486563102032,grapefruit,3_8_16,-0.08571624494257754,-0.369743506356777,2
11491,8,18,2,100,150,31.12,1012.56,0.05069263047502608,-0.5897486563102032,grapefruit,3_8_18,-1.000022857665318,-0.3967205822434283,2
11793,8,21,2,100,150,31.27,1012.68,0.049789197456659245,-0.5936734526970782,grapefruit,3_8_21,-1.228599510845922,-0.39144465138265094,2
12106,8,24,2,100,150,31.42,1012.82,0.04587432104373636,-0.5930246704904595,grapefruit,3_8_24,1.742896980502579,-0.4244890477591963,2
12514,8,28,2,100,150,31.59,1013.0,0.04617546538319211,-0.5930246704904595,grapefruit,3_8_28,-0.7714462044847141,-0.43752370047405803,2
12718,8,30,2,100,150,31.66,1013.09,0.04527203236482527,-0.5923736485293876,grapefruit,3_8_30,-1.6857528172072922,-0.4658740701288823,2
12823,8,31,2,100,150,31.7,1013.15,0.04527203236482527,-0.5923736485293876,grapefruit,3_8_31,-0.5428695513041102,-0.43995218041438644,2
12927,8,32,2,100,150,31.74,1013.19,0.04226058897026922,-0.591393382663691,grapefruit,3_8_32,2.885780246405761,-0.46744909066526147,2
13129,8,34,2,100,150,31.81,1013.32,0.04376631066754714,-0.5933494348861778,grapefruit,3_8_34,0.6000137145992342,-0.3458466430461971,2
13436,8,37,2,100,150,31.9,1013.44,0.04316402198863606,-0.5890871821616829,grapefruit,3_8_37,-1.000022857665318,-0.4435134337454112,2
13539,8,38,2,100,150,31.93,1013.48,0.042862877649180516,-0.591393382663691,grapefruit,3_8_38,-0.5428695513041102,-0.44579449797051196,2
13639,8,39,2,100,150,31.97,1013.56,0.04256173330972476,-0.5785543635529646,grapefruit,3_8_39,-1.6857528172071297,-0.5922403729663545,2
10037,8,4,2,100,150,29.59,1012.1,0.0895402502647986,-0.6080474501930841,grapefruit,3_8_4,-0.3142928981233439,-0.3623804793172509,2
13740,8,40,2,100,150,32.0,1013.59,0.04226058897026922,-0.590737134608895,grapefruit,3_8_40,-1.6857528172072922,-0.4042698186074524,2
10140,8,5,2,100,150,29.79,1012.15,0.08381850781514225,-0.597206292054638,grapefruit,3_8_5,-0.5428695513041102,-0.31921870964297955,2
10246,8,6,2,100,150,29.96,1012.17,0.07839790970494144,-0.5890871821616829,grapefruit,3_8_6,-2.1429061235686624,-0.3355818540332435,2
10555,8,9,2,100,150,30.38,1012.24,0.06574984744780614,-0.5877582611861004,grapefruit,3_8_9,1.2857436741412085,-0.33555857786768123,2
2716,8,1,2,100,150,28.18,1012.0,0.14020642312295678,-0.5763261488244746,eucalyptus,1_8_1,1.860048361257347,-1.2510329532412359,1
3848,8,12,2,100,150,30.12,1012.19,0.04902650565952469,0.03194287034286898,eucalyptus,1_8_12,-3.8601003626093826,3.5401617539060766,1
4051,8,14,2,100,150,30.27,1012.2,0.041707716297911354,0.0017858797449397707,eucalyptus,1_8_14,-0.48001248032441274,3.0552010194429093,1
4157,8,15,2,100,150,30.33,1012.23,0.04292751452484709,-0.00813001506916673,eucalyptus,1_8_15,-3.340086842257963,2.7441474871341724,1
4366,8,17,2,100,150,30.44,1012.26,0.03438892693629824,-0.03172284167969551,eucalyptus,1_8_17,3.4200889223119773,2.690392335695078,1
2821,8,2,2,100,150,28.63,1012.02,0.11550550902751192,-0.20391765511661858,eucalyptus,1_8_2,-2.300059801554753,0.537746642583776,1
4778,8,21,2,100,150,30.63,1012.34,0.03164438092569316,-0.07108015688961634,eucalyptus,1_8_21,-1.7800462812033326,2.6489185313872463,1
