,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,gas_resistance_diff,label_enc
7513,7,102,5,200,150,30.4,1057.3,37.76,289675,air,0_7_102,-29826.0,0
7518,7,102,6,200,150,30.41,1057.3,38.05,267433,air,0_7_102,-22242.0,0
7525,7,102,7,320,150,30.42,1057.3,37.71,65574,air,0_7_102,-201859.0,0
7533,7,102,8,320,150,30.44,1057.3,37.73,76785,air,0_7_102,11211.0,0
7541,7,102,9,320,150,30.47,1057.3,37.7,83633,air,0_7_102,6848.0,0
7692,7,105,0,320,150,30.51,1057.29,37.66,88951,air,0_7_105,0.0,0
7698,7,105,1,100,150,30.53,1057.29,37.67,6508044,air,0_7_105,6419093.0,0
7705,7,105,2,100,150,30.51,1057.29,37.61,5400132,air,0_7_105,-1107912.0,0
7713,7,105,3,100,150,30.47,1057.3,37.59,4870393,air,0_7_105,-529739.0,0
7721,7,105,4,200,150,30.44,1057.31,37.63,319202,air,0_7_105,-4551191.0,0
7728,7,105,5,200,150,30.43,1057.31,37.65,287964,air,0_7_105,-31238.0,0
7735,7,105,6,200,150,30.44,1057.31,37.61,266181,air,0_7_105,-21783.0,0
7743,7,105,7,320,150,30.45,1057.3,37.65,64975,air,0_7_105,-201206.0,0
7750,7,105,8,320,150,30.47,1057.3,37.62,76441,air,0_7_105,11466.0,0
7756,7,105,9,320,150,30.5,1057.3,37.78,83797,air,0_7_105,7356.0,0
7839,7,107,0,320,150,30.53,1057.31,37.68,88766,air,0_7_107,0.0,0
7847,7,107,1,100,150,30.55,1057.3,37.6,6461842,air,0_7_107,6373076.0,0
7854,7,107,2,100,150,30.53,1057.31,37.53,5394798,air,0_7_107,-1067044.0,0
7861,7,107,3,100,150,30.5,1057.31,37.58,4870393,air,0_7_107,-524405.0,0
7869,7,107,4,200,150,30.46,1057.32,37.59,322520,air,0_7_107,-4547873.0,0
7877,7,107,5,200,150,30.46,1057.31,37.61,288451,air,0_7_107,-34069.0,0
7883,7,107,6,200,150,30.46,1057.3,37.62,265148,air,0_7_107,-23303.0,0
7891,7,107,7,320,150,30.47,1057.3,37.63,65123,air,0_7_107,-200025.0,0
7899,7,107,8,320,150,30.49,1057.29,37.69,76647,air,0_7_107,11524.0,0
7905,7,107,9,320,150,30.52,1057.29,37.65,83715,air,0_7_107,7068.0,0
7913,7,108,0,320,150,30.54,1057.29,37.53,88766,air,0_7_108,0.0,0
7921,7,108,1,100,150,30.57,1057.3,37.59,6442784,air,0_7_108,6354018.0,0
7929,7,108,2,100,150,30.54,1057.29,37.56,5384161,air,0_7_108,-1058623.0,0
7935,7,108,3,100,150,30.51,1057.3,37.58,4909799,air,0_7_108,-474362.0,0
7942,7,108,4,200,150,30.47,1057.3,37.52,322825,air,0_7_108,-4586974.0,0
7950,7,108,5,200,150,30.47,1057.3,37.45,287479,air,0_7_108,-35346.0,0
7957,7,108,6,200,150,30.48,1057.3,37.59,263714,air,0_7_108,-23765.0,0
7964,7,108,7,320,150,30.48,1057.3,37.6,65473,air,0_7_108,-198241.0,0
7971,7,108,8,320,150,30.51,1057.29,37.6,76304,air,0_7_108,10831.0,0
7978,7,108,9,320,150,30.53,1057.29,37.6,83715,air,0_7_108,7411.0,0
773,7,11,0,320,150,26.23,1057.02,45.51,73479,air,0_7_11,0.0,0
780,7,11,1,100,150,26.26,1057.01,45.45,4538504,air,0_7_11,4465025.0,0
786,7,11,2,100,150,26.25,1057.01,45.35,3812893,air,0_7_11,-725611.0,0
794,7,11,3,100,150,26.23,1057.01,45.32,3473394,air,0_7_11,-339499.0,0
802,7,11,4,200,150,26.21,1057.02,45.28,290661,air,0_7_11,-3182733.0,0
810,7,11,5,200,150,26.22,1057.02,45.28,266597,air,0_7_11,-24064.0,0
817,7,11,6,200,150,26.23,1057.02,45.41,252217,air,0_7_11,-14380.0,0
825,7,11,7,320,150,26.25,1057.02,45.34,58275,air,0_7_11,-193942.0,0
832,7,11,8,320,150,26.29,1057.02,45.3,67227,air,0_7_11,8952.0,0
840,7,11,9,320,150,26.32,1057.02,45.2,71930,air,0_7_11,4703.0,0
8059,7,110,0,320,150,30.57,1057.28,37.54,88215,air,0_7_110,0.0,0
8067,7,110,1,100,150,30.59,1057.28,37.52,6454205,air,0_7_110,6365990.0,0
8075,7,110,2,100,150,30.57,1057.28,37.5,5400132,air,0_7_110,-1054073.0,0
8082,7,110,3,100,150,30.53,1057.28,37.46,4892207,air,0_7_110,-507925.0,0
8090,7,110,4,200,150,30.5,1057.28,37.46,318309,air,0_7_110,-4573898.0,0
8098,7,110,5,200,150,30.5,1057.28,37.45,285794,air,0_7_110,-32515.0,0
8106,7,110,6,200,150,30.5,1057.28,37.65,264326,air,0_7_110,-21468.0,0
8114,7,110,7,320,150,30.51,1057.28,37.6,65024,air,0_7_110,-199302.0,0
8120,7,110,8,320,150,30.53,1057.28,37.65,76509,air,0_7_110,11485.0,0
8128,7,110,9,320,150,30.56,1057.28,37.56,83715,air,0_7_110,7206.0,0
8207,7,112,0,320,150,30.6,1057.3,37.47,88489,air,0_7_112,0.0,0
8214,7,112,1,100,150,30.62,1057.29,37.36,6438986,air,0_7_112,6350497.0,0
8221,7,112,2,100,150,30.59,1057.29,37.45,5443190,air,0_7_112,-995796.0,0
8227,7,112,3,100,150,30.56,1057.29,37.47,4874740,air,0_7_112,-568450.0,0
8235,7,112,4,200,150,30.53,1057.29,37.39,318606,air,0_7_112,-4556134.0,0
8242,7,112,5,200,150,30.52,1057.29,37.42,285078,air,0_7_112,-33528.0,0
8250,7,112,6,200,150,30.52,1057.28,37.24,264122,air,0_7_112,-20956.0,0
8258,7,112,7,320,150,30.53,1057.28,37.51,65624,air,0_7_112,-198498.0,0
8265,7,112,8,320,150,30.56,1057.28,37.58,76785,air,0_7_112,11161.0,0
8273,7,112,9,320,150,30.58,1057.29,37.43,83388,air,0_7_112,6603.0,0
8354,7,114,0,320,150,30.62,1057.31,37.57,88673,air,0_7_114,0.0,0
8360,7,114,1,100,150,30.64,1057.31,37.48,6431404,air,0_7_114,6342731.0,0
8368,7,114,2,100,150,30.61,1057.3,37.44,5405477,air,0_7_114,-1025927.0,0
8376,7,114,3,100,150,30.58,1057.3,37.43,4823079,air,0_7_114,-582398.0,0
8384,7,114,4,200,150,30.55,1057.3,37.44,316538,air,0_7_114,-4506541.0,0
8391,7,114,5,200,150,30.54,1057.3,37.47,284129,air,0_7_114,-32409.0,0
8399,7,114,6,200,150,30.55,1057.3,37.45,265974,air,0_7_114,-18155.0,0
8406,7,114,7,320,150,30.55,1057.3,37.56,64827,air,0_7_114,-201147.0,0
8413,7,114,8,320,150,30.58,1057.3,37.55,76236,air,0_7_114,11409.0,0
8419,7,114,9,320,150,30.6,1057.3,37.47,83225,air,0_7_114,6989.0,0
8426,7,115,0,320,150,30.63,1057.31,37.53,87852,air,0_7_115,0.0,0
8434,7,115,1,100,150,30.65,1057.31,37.44,6412525,air,0_7_115,6324673.0,0
8441,7,115,2,100,150,30.63,1057.31,37.34,5347259,air,0_7_115,-1065266.0,0
8448,7,115,3,100,150,30.59,1057.31,37.43,4844471,air,0_7_115,-502788.0,0
8456,7,115,4,200,150,30.56,1057.31,37.43,316538,air,0_7_115,-4527933.0,0
8464,7,115,5,200,150,30.56,1057.3,37.45,284603,air,0_7_115,-31935.0,0
8472,7,115,6,200,150,30.56,1057.3,37.46,263307,air,0_7_115,-21296.0,0
8480,7,115,7,320,150,30.57,1057.31,37.46,64827,air,0_7_115,-198480.0,0
8488,7,115,8,320,150,30.59,1057.31,37.52,76304,air,0_7_115,11477.0,0
8495,7,115,9,320,150,30.62,1057.31,37.38,83306,air,0_7_115,7002.0,0
8577,7,117,0,320,150,30.65,1057.31,37.41,88033,air,0_7_117,0.0,0
8584,7,117,1,100,150,30.68,1057.31,37.52,6458022,air,0_7_117,6369989.0,0
8591,7,117,2,100,150,30.65,1057.3,37.29,5357750,air,0_7_117,-1100272.0,0
8598,7,117,3,100,150,30.62,1057.3,37.34,4963345,air,0_7_117,-394405.0,0
8605,7,117,4,200,150,30.58,1057.3,37.39,317126,air,0_7_117,-4646219.0,0
8612,7,117,5,200,150,30.58,1057.3,37.49,283657,air,0_7_117,-33469.0,0
8620,7,117,6,200,150,30.58,1057.31,37.38,261091,air,0_7_117,-22566.0,0
8628,7,117,7,320,150,30.59,1057.31,37.43,65074,air,0_7_117,-196017.0,0
8636,7,117,8,320,150,30.61,1057.31,37.46,75897,air,0_7_117,10823.0,0
8644,7,117,9,320,150,30.64,1057.32,37.4,83962,air,0_7_117,8065.0,0
8652,7,118,0,320,150,30.67,1057.32,37.42,88766,air,0_7_118,0.0,0
8660,7,118,1,100,150,30.69,1057.32,37.4,6488713,air,0_7_118,6399947.0,0
8668,7,118,2,100,150,30.66,1057.32,37.35,5378858,air,0_7_118,-1109855.0,0
8675,7,118,3,100,150,30.63,1057.33,37.39,4818824,air,0_7_118,-560034.0,0
8682,7,118,4,200,150,30.59,1057.32,37.38,315077,air,0_7_118,-4503747.0,0
8690,7,118,5,200,150,30.59,1057.32,37.5,284129,air,0_7_118,-30948.0,0
8698,7,118,6,200,150,30.59,1057.31,37.43,262295,air,0_7_118,-21834.0,0
8705,7,118,7,320,150,30.6,1057.3,37.45,64777,air,0_7_118,-197518.0,0
8713,7,118,8,320,150,30.63,1057.31,37.32,75829,air,0_7_118,11052.0,0
8721,7,118,9,320,150,30.65,1057.31,37.39,83144,air,0_7_118,7315.0,0
8729,7,119,0,320,150,30.68,1057.32,37.38,87942,air,0_7_119,0.0,0
8737,7,119,1,100,150,30.7,1057.32,37.37,6496432,air,0_7_119,6408490.0,0
8744,7,119,2,100,150,30.68,1057.32,37.34,5378858,air,0_7_119,-1117574.0,0
8752,7,119,3,100,150,30.64,1057.31,37.35,5078736,air,0_7_119,-300122.0,0
8759,7,119,4,200,150,30.61,1057.3,37.37,318309,air,0_7_119,-4760427.0,0
8766,7,119,5,200,150,30.6,1057.3,37.32,283186,air,0_7_119,-35123.0,0
8773,7,119,6,200,150,30.61,1057.31,37.41,260494,air,0_7_119,-22692.0,0
8781,7,119,7,320,150,30.61,1057.31,37.34,64679,air,0_7_119,-195815.0,0
8788,7,119,8,320,150,30.64,1057.31,37.29,75897,air,0_7_119,11218.0,0
8795,7,119,9,320,150,30.67,1057.31,37.37,83144,air,0_7_119,7247.0,0
8878,7,121,0,320,150,30.7,1057.33,37.33,87942,air,0_7_121,0.0,0
8884,7,121,1,100,150,30.73,1057.33,37.32,6423839,air,0_7_121,6335897.0,0
8891,7,121,2,100,150,30.7,1057.32,37.31,5378858,air,0_7_121,-1044981.0,0
8898,7,121,3,100,150,30.67,1057.32,37.31,4835892,air,0_7_121,-542966.0,0
8905,7,121,4,200,150,30.63,1057.32,36.96,315077,air,0_7_121,-4520815.0,0
8913,7,121,5,200,150,30.63,1057.31,37.34,283657,air,0_7_121,-31420.0,0
8921,7,121,6,200,150,30.63,1057.31,37.35,263918,air,0_7_121,-19739.0,0
8929,7,121,7,320,150,30.64,1057.31,37.35,64728,air,0_7_121,-199190.0,0
8937,7,121,8,320,150,30.66,1057.31,37.34,76236,air,0_7_121,11508.0,0
8944,7,121,9,320,150,30.69,1057.31,37.4,82821,air,0_7_121,6585.0,0
9101,7,124,0,320,150,30.74,1057.33,37.28,88489,air,0_7_124,0.0,0
9109,7,124,1,100,150,30.76,1057.33,37.23,6386280,air,0_7_124,6297791.0,0
9117,7,124,2,100,150,30.73,1057.33,37.19,5368283,air,0_7_124,-1017997.0,0
9123,7,124,3,100,150,30.7,1057.32,37.19,4827343,air,0_7_124,-540940.0,0
9131,7,124,4,200,150,30.66,1057.31,37.34,314496,air,0_7_124,-4512847.0,0
9139,7,124,5,200,150,30.66,1057.32,37.28,281783,air,0_7_124,-32713.0,0
9147,7,124,6,200,150,30.66,1057.32,37.23,260097,air,0_7_124,-21686.0,0
9155,7,124,7,320,150,30.67,1057.32,37.31,64581,air,0_7_124,-195516.0,0
9162,7,124,8,320,150,30.7,1057.32,37.3,75561,air,0_7_124,10980.0,0
9170,7,124,9,320,150,30.72,1057.33,37.29,82902,air,0_7_124,7341.0,0
9178,7,125,0,320,150,30.75,1057.34,37.28,87942,air,0_7_125,0.0,0
9186,7,125,1,100,150,30.77,1057.34,37.28,6401250,air,0_7_125,6313308.0,0
9191,7,125,2,100,150,30.74,1057.34,37.24,5378858,air,0_7_125,-1022392.0,0
9198,7,125,3,100,150,30.71,1057.34,37.25,4818824,air,0_7_125,-560034.0,0
9206,7,125,4,200,150,30.67,1057.33,37.08,312767,air,0_7_125,-4506057.0,0
9212,7,125,5,200,150,30.67,1057.33,37.25,282717,air,0_7_125,-30050.0,0
9220,7,125,6,200,150,30.68,1057.33,37.27,261893,air,0_7_125,-20824.0,0
9227,7,125,7,320,150,30.68,1057.33,37.27,64484,air,0_7_125,-197409.0,0
9234,7,125,8,320,150,30.71,1057.33,37.3,75494,air,0_7_125,11010.0,0
9242,7,125,9,320,150,30.74,1057.33,37.31,82821,air,0_7_125,7327.0,0
9250,7,126,0,320,150,30.76,1057.33,37.2,88124,air,0_7_126,0.0,0
9257,7,126,1,100,150,30.78,1057.34,37.25,6397501,air,0_7_126,6309377.0,0
9265,7,126,2,100,150,30.75,1057.34,37.22,5347259,air,0_7_126,-1050242.0,0
9272,7,126,3,100,150,30.72,1057.33,37.22,4831613,air,0_7_126,-515646.0,0
9279,7,126,4,200,150,30.68,1057.32,37.24,312481,air,0_7_126,-4519132.0,0
9287,7,126,5,200,150,30.68,1057.33,37.28,285555,air,0_7_126,-26926.0,0
9295,7,126,6,200,150,30.69,1057.33,37.29,260295,air,0_7_126,-25260.0,0
9302,7,126,7,320,150,30.69,1057.33,37.24,64827,air,0_7_126,-195468.0,0
9309,7,126,8,320,150,30.72,1057.34,37.28,76100,air,0_7_126,11273.0,0
9317,7,126,9,320,150,30.74,1057.34,37.39,83306,air,0_7_126,7206.0,0
9324,7,127,0,320,150,30.77,1057.34,37.24,88398,air,0_7_127,0.0,0
9332,7,127,1,100,150,30.79,1057.34,37.15,6412525,air,0_7_127,6324127.0,0
9338,7,127,2,100,150,30.76,1057.34,37.21,5368283,air,0_7_127,-1044242.0,0
9345,7,127,3,100,150,30.73,1057.33,37.16,4806102,air,0_7_127,-562181.0,0
9352,7,127,4,200,150,30.69,1057.34,37.22,313342,air,0_7_127,-4492760.0,0
9359,7,127,5,200,150,30.69,1057.34,37.12,282483,air,0_7_127,-30859.0,0
9367,7,127,6,200,150,30.69,1057.34,37.2,268696,air,0_7_127,-13787.0,0
9375,7,127,7,320,150,30.7,1057.34,37.25,64386,air,0_7_127,-204310.0,0
9383,7,127,8,320,150,30.72,1057.34,37.17,75695,air,0_7_127,11309.0,0
9389,7,127,9,320,150,30.75,1057.34,37.22,83306,air,0_7_127,7611.0,0
9397,7,128,0,320,150,30.77,1057.34,37.29,88398,air,0_7_128,0.0,0
9405,7,128,1,100,150,30.8,1057.35,37.2,6397501,air,0_7_128,6309103.0,0
9413,7,128,2,100,150,30.77,1057.34,37.19,5373565,air,0_7_128,-1023936.0,0
9419,7,128,3,100,150,30.74,1057.35,37.19,4810335,air,0_7_128,-563230.0,0
9427,7,128,4,200,150,30.7,1057.34,37.2,313342,air,0_7_128,-4496993.0,0
9434,7,128,5,200,150,30.7,1057.34,37.26,281087,air,0_7_128,-32255.0,0
9441,7,128,6,200,150,30.7,1057.35,37.27,260097,air,0_7_128,-20990.0,0
9449,7,128,7,320,150,30.71,1057.35,37.32,64777,air,0_7_128,-195320.0,0
9457,7,128,8,320,150,30.74,1057.35,37.17,76100,air,0_7_128,11323.0,0
9465,7,128,9,320,150,30.76,1057.35,37.26,82741,air,0_7_128,6641.0,0
9472,7,129,0,320,150,30.79,1057.35,37.21,89230,air,0_7_129,0.0,0
9478,7,129,1,100,150,30.81,1057.34,37.26,6356547,air,0_7_129,6267317.0,0
9485,7,129,2,100,150,30.78,1057.34,37.22,5400132,air,0_7_129,-956415.0,0
9493,7,129,3,100,150,30.75,1057.33,37.18,4806102,air,0_7_129,-594030.0,0
9501,7,129,4,200,150,30.71,1057.34,37.19,310209,air,0_7_129,-4495893.0,0
9508,7,129,5,200,150,30.71,1057.34,37.24,279705,air,0_7_129,-30504.0,0
9516,7,129,6,200,150,30.71,1057.35,37.24,265974,air,0_7_129,-13731.0,0
9524,7,129,7,320,150,30.72,1057.34,37.28,64728,air,0_7_129,-201246.0,0
9531,7,129,8,320,150,30.74,1057.35,37.17,75897,air,0_7_129,11169.0,0
9539,7,129,9,320,150,30.77,1057.35,37.19,83633,air,0_7_129,7736.0,0
9619,7,131,0,320,150,30.8,1057.35,37.18,88766,air,0_7_131,0.0,0
9626,7,131,1,100,150,30.82,1057.36,37.19,6360249,air,0_7_131,6271483.0,0
9632,7,131,2,100,150,30.8,1057.36,37.14,5326398,air,0_7_131,-1033851.0,0
9640,7,131,3,100,150,30.76,1057.36,37.12,4827343,air,0_7_131,-499055.0,0
9647,7,131,4,200,150,30.73,1057.35,37.18,313054,air,0_7_131,-4514289.0,0
9653,7,131,5,200,150,30.72,1057.35,37.26,280856,air,0_7_131,-32198.0,0
9661,7,131,6,200,150,30.73,1057.35,37.13,259109,air,0_7_131,-21747.0,0
9669,7,131,7,320,150,30.74,1057.34,37.12,64630,air,0_7_131,-194479.0,0
9677,7,131,8,320,150,30.76,1057.34,37.2,75964,air,0_7_131,11334.0,0
9685,7,131,9,320,150,30.78,1057.35,37.22,83225,air,0_7_131,7261.0,0
9693,7,132,0,320,150,30.81,1057.36,37.15,87942,air,0_7_132,0.0,0
9701,7,132,1,100,150,30.83,1057.36,37.13,6363954,air,0_7_132,6276012.0,0
9708,7,132,2,100,150,30.81,1057.35,37.17,5357750,air,0_7_132,-1006204.0,0
9715,7,132,3,100,150,30.77,1057.34,37.16,4835892,air,0_7_132,-521858.0,0
9723,7,132,4,200,150,30.73,1057.34,37.15,311057,air,0_7_132,-4524835.0,0
9731,7,132,5,200,150,30.73,1057.34,37.16,280625,air,0_7_132,-30432.0,0
9738,7,132,6,200,150,30.74,1057.35,37.28,259109,air,0_7_132,-21516.0,0
9745,7,132,7,320,150,30.74,1057.35,37.12,64777,air,0_7_132,-194332.0,0
9753,7,132,8,320,150,30.77,1057.35,37.11,75695,air,0_7_132,10918.0,0
9760,7,132,9,320,150,30.79,1057.34,37.12,83063,air,0_7_132,7368.0,0
9837,7,134,0,320,150,30.83,1057.35,37.2,88215,air,0_7_134,0.0,0
9845,7,134,1,100,150,30.85,1057.36,37.13,6397501,air,0_7_134,6309286.0,0
9853,7,134,2,100,150,30.82,1057.36,37.1,5352499,air,0_7_134,-1045002.0,0
9861,7,134,3,100,150,30.79,1057.35,37.18,4810335,air,0_7_134,-542164.0,0
9868,7,134,4,200,150,30.75,1057.35,37.11,310209,air,0_7_134,-4500126.0,0
9875,7,134,5,200,150,30.75,1057.34,37.15,281551,air,0_7_134,-28658.0,0
9883,7,134,6,200,150,30.75,1057.35,37.13,258521,air,0_7_134,-23030.0,0
9890,7,134,7,320,150,30.76,1057.34,37.17,64630,air,0_7_134,-193891.0,0
9898,7,134,8,320,150,30.78,1057.34,37.15,75762,air,0_7_134,11132.0,0
9906,7,134,9,320,150,30.81,1057.35,37.08,83063,air,0_7_134,7301.0,0
9913,7,135,0,320,150,30.83,1057.35,37.13,88215,air,0_7_135,0.0,0
9921,7,135,1,100,150,30.85,1057.36,37.17,6397501,air,0_7_135,6309286.0,0
9927,7,135,2,100,150,30.82,1057.35,37.08,5363012,air,0_7_135,-1034489.0,0
9934,7,135,3,100,150,30.79,1057.35,37.08,4827343,air,0_7_135,-535669.0,0
9942,7,135,4,200,150,30.76,1057.34,37.06,308806,air,0_7_135,-4518537.0,0
9949,7,135,5,200,150,30.75,1057.35,37.12,279019,air,0_7_135,-29787.0,0
9957,7,135,6,200,150,30.76,1057.35,37.14,257740,air,0_7_135,-21279.0,0
9963,7,135,7,320,150,30.76,1057.35,37.1,64925,air,0_7_135,-192815.0,0
9970,7,135,8,320,150,30.78,1057.35,37.24,76236,air,0_7_135,11311.0,0
9977,7,135,9,320,150,30.81,1057.36,37.14,83225,air,0_7_135,6989.0,0
9985,7,136,0,320,150,30.83,1057.36,37.12,87312,air,0_7_136,0.0,0
9992,7,136,1,100,150,30.86,1057.35,37.11,6438986,air,0_7_136,6351674.0,0
10000,7,136,2,100,150,30.83,1057.35,37.1,5321208,air,0_7_136,-1117778.0,0
10007,7,136,3,100,150,30.8,1057.35,37.03,4810335,air,0_7_136,-510873.0,0
10014,7,136,4,200,150,30.76,1057.35,37.02,309366,air,0_7_136,-4500969.0,0
10022,7,136,5,200,150,30.76,1057.35,36.92,280625,air,0_7_136,-28741.0,0
10030,7,136,6,200,150,30.76,1057.36,37.37,258521,air,0_7_136,-22104.0,0
10037,7,136,7,320,150,30.77,1057.36,37.13,64679,air,0_7_136,-193842.0,0
10045,7,136,8,320,150,30.79,1057.36,37.14,75964,air,0_7_136,11285.0,0
10053,7,136,9,320,150,30.82,1057.37,37.13,82982,air,0_7_136,7018.0,0
10061,7,137,0,320,150,30.84,1057.37,37.11,88124,air,0_7_137,0.0,0
10068,7,137,1,100,150,30.87,1057.37,37.1,6393756,air,0_7_137,6305632.0,0
10074,7,137,2,100,150,30.84,1057.37,37.07,5336808,air,0_7_137,-1056948.0,0
10081,7,137,3,100,150,30.8,1057.36,37.08,4818824,air,0_7_137,-517984.0,0
10087,7,137,4,200,150,30.77,1057.35,37.09,310491,air,0_7_137,-4508333.0,0
10095,7,137,5,200,150,30.76,1057.36,37.11,278791,air,0_7_137,-31700.0,0
10103,7,137,6,200,150,30.77,1057.35,37.13,258130,air,0_7_137,-20661.0,0
10110,7,137,7,320,150,30.77,1057.34,37.14,64876,air,0_7_137,-193254.0,0
10117,7,137,8,320,150,30.8,1057.34,37.09,75494,air,0_7_137,10618.0,0
10125,7,137,9,320,150,30.83,1057.35,37.22,82581,air,0_7_137,7087.0,0
10271,7,140,0,320,150,30.86,1057.37,37.14,88306,air,0_7_140,0.0,0
10279,7,140,1,100,150,30.88,1057.38,37.06,6356547,air,0_7_140,6268241.0,0
10287,7,140,2,100,150,30.86,1057.38,37.04,5336808,air,0_7_140,-1019739.0,0
10295,7,140,3,100,150,30.82,1057.36,37.05,4801876,air,0_7_140,-534932.0,0
10302,7,140,4,200,150,30.78,1057.36,37.06,313342,air,0_7_140,-4488534.0,0
10310,7,140,5,200,150,30.78,1057.35,37.1,280394,air,0_7_140,-32948.0,0
10318,7,140,6,200,150,30.78,1057.35,37.1,258325,air,0_7_140,-22069.0,0
10326,7,140,7,320,150,30.79,1057.35,37.11,64096,air,0_7_140,-194229.0,0
10334,7,140,8,320,150,30.81,1057.36,37.1,75695,air,0_7_140,11599.0,0
10341,7,140,9,320,150,30.84,1057.36,37.09,82421,air,0_7_140,6726.0,0
1357,7,19,0,320,150,27.15,1057.08,43.51,83469,air,0_7_19,0.0,0
1364,7,19,1,100,150,27.18,1057.08,43.45,5645762,air,0_7_19,5562293.0,0
1372,7,19,2,100,150,27.16,1057.08,43.39,4785047,air,0_7_19,-860715.0,0
1379,7,19,3,100,150,27.14,1057.08,43.46,4299134,air,0_7_19,-485913.0,0
1387,7,19,4,200,150,27.11,1057.08,43.47,329049,air,0_7_19,-3970085.0,0
1395,7,19,5,200,150,27.12,1057.09,43.45,301442,air,0_7_19,-27607.0,0
1403,7,19,6,200,150,27.13,1057.09,43.43,286034,air,0_7_19,-15408.0,0
1411,7,19,7,320,150,27.14,1057.09,43.43,64876,air,0_7_19,-221158.0,0
1418,7,19,8,320,150,27.17,1057.09,43.44,74505,air,0_7_19,9629.0,0
1425,7,19,9,320,150,27.21,1057.1,43.39,80478,air,0_7_19,5973.0,0
1580,7,22,0,320,150,27.43,1057.09,43.09,85993,air,0_7_22,0.0,0
1587,7,22,1,100,150,27.46,1057.09,42.96,6003665,air,0_7_22,5917672.0,0
1592,7,22,2,100,150,27.44,1057.09,42.83,4986001,air,0_7_22,-1017664.0,0
1599,7,22,3,100,150,27.42,1057.09,42.89,4482627,air,0_7_22,-503374.0,0
1607,7,22,4,200,150,27.39,1057.1,42.89,335518,air,0_7_22,-4147109.0,0
1615,7,22,5,200,150,27.4,1057.09,42.9,304943,air,0_7_22,-30575.0,0
1622,7,22,6,200,150,27.41,1057.09,42.89,283657,air,0_7_22,-21286.0,0
1630,7,22,7,320,150,27.42,1057.09,42.88,65675,air,0_7_22,-217982.0,0
1637,7,22,8,320,150,27.46,1057.09,42.86,75494,air,0_7_22,9819.0,0
1645,7,22,9,320,150,27.49,1057.1,42.87,81555,air,0_7_22,6061.0,0
1724,7,24,0,320,150,27.61,1057.11,42.64,86780,air,0_7_24,0.0,0
1731,7,24,1,100,150,27.64,1057.11,42.6,6070397,air,0_7_24,5983617.0,0
1739,7,24,2,100,150,27.62,1057.11,42.59,5069307,air,0_7_24,-1001090.0,0
1746,7,24,3,100,150,27.59,1057.1,42.52,4565060,air,0_7_24,-504247.0,0
1753,7,24,4,200,150,27.57,1057.1,42.58,339861,air,0_7_24,-4225199.0,0
1761,7,24,5,200,150,27.57,1057.09,42.56,308248,air,0_7_24,-31613.0,0
1769,7,24,6,200,150,27.58,1057.1,42.55,285555,air,0_7_24,-22693.0,0
1777,7,24,7,320,150,27.6,1057.1,42.57,66030,air,0_7_24,-219525.0,0
1785,7,24,8,320,150,27.63,1057.1,42.54,76236,air,0_7_24,10206.0,0
1793,7,24,9,320,150,27.66,1057.11,42.49,82262,air,0_7_24,6026.0,0
1801,7,25,0,320,150,27.69,1057.12,42.98,87223,air,0_7_25,0.0,0
1809,7,25,1,100,150,27.72,1057.12,42.43,6117999,air,0_7_25,6030776.0,0
1816,7,25,2,100,150,27.7,1057.11,42.76,5136050,air,0_7_25,-981949.0,0
1823,7,25,3,100,150,27.68,1057.1,42.41,4572705,air,0_7_25,-563345.0,0
1830,7,25,4,200,150,27.65,1057.1,42.39,339523,air,0_7_25,-4233182.0,0
1838,7,25,5,200,150,27.66,1057.1,42.41,311057,air,0_7_25,-28466.0,0
1844,7,25,6,200,150,27.67,1057.11,42.4,285316,air,0_7_25,-25741.0,0
1852,7,25,7,320,150,27.68,1057.11,42.4,67068,air,0_7_25,-218248.0,0
1859,7,25,8,320,150,27.71,1057.12,42.36,76923,air,0_7_25,9855.0,0
1867,7,25,9,320,150,27.75,1057.13,42.42,82421,air,0_7_25,5498.0,0
1948,7,27,0,320,150,27.86,1057.12,42.18,87491,air,0_7_27,0.0,0
1956,7,27,1,100,150,27.89,1057.11,42.14,6190818,air,0_7_27,6103327.0,0
1963,7,27,2,100,150,27.87,1057.12,42.07,5194674,air,0_7_27,-996144.0,0
1971,7,27,3,100,150,27.84,1057.11,42.22,4682481,air,0_7_27,-512193.0,0
1979,7,27,4,200,150,27.82,1057.11,42.06,344317,air,0_7_27,-4338164.0,0
1986,7,27,5,200,150,27.82,1057.11,42.16,311341,air,0_7_27,-32976.0,0
1994,7,27,6,200,150,27.83,1057.11,41.94,287721,air,0_7_27,-23620.0,0
2001,7,27,7,320,150,27.85,1057.12,42.07,66545,air,0_7_27,-221176.0,0
2006,7,27,8,320,150,27.88,1057.11,42.06,76785,air,0_7_27,10240.0,0
2014,7,27,9,320,150,27.91,1057.11,42.04,83063,air,0_7_27,6278.0,0
2095,7,29,0,320,150,28.01,1057.1,41.88,87671,air,0_7_29,0.0,0
2102,7,29,1,100,150,28.04,1057.11,41.9,6265392,air,0_7_29,6177721.0,0
2109,7,29,2,100,150,28.02,1057.11,41.81,5214513,air,0_7_29,-1050879.0,0
2116,7,29,3,100,150,27.99,1057.11,41.89,4694556,air,0_7_29,-519957.0,0
